0:(0,0);(0,0);(0,0);(0,0)
39:(0.000400134,-0.00152178),(-0.000700643,0.00151357),(0.000904902,-0.00131982),(-0.00129763,0.000930896).
40:(0.000433513,-0.00144051),(-0.000683923,0.00143981),(0.000963415,-0.00124298),(-0.00132534,0.000957175).
41:(0.000467252,-0.00150839),(-0.000602661,0.00148477),(0.00100077,-0.0012517),(-0.00128889,0.00100128).
42:(0.000399,-0.00143241),(-0.000624338,0.00145299),(0.000928214,-0.00121647),(-0.00128508,0.000948774).
43:(0.00039338,-0.00150013),(-0.000687096,0.00150176),(0.00100258,-0.00126389),(-0.00132442,0.00097565).
44:(0.000471759,-0.0014766),(-0.000646287,0.00149394),(0.00100347,-0.00124789),(-0.00129698,0.00093323).
45:(0.000393861,-0.00150214),(-0.000646053,0.00145215),(0.00100805,-0.00125041),(-0.00131126,0.00100075).
46:(0.000388617,-0.00155738),(-0.000635868,0.00151385),(0.00101967,-0.00128333),(-0.00126444,0.000919413).
47:(0.000425587,-0.0014487),(-0.000664673,0.0014659),(0.00100787,-0.0012033),(-0.00129645,0.000932245).
48:(0.000427876,-0.00145449),(-0.000657513,0.00142355),(0.00103969,-0.00120812),(-0.00128912,0.000939975).
49:(0.000391668,-0.00151284),(-0.000624026,0.00141515),(0.0010035,-0.00126621),(-0.0012847,0.000955694).
50:(0.000417059,-0.00155096),(-0.000671941,0.00149911),(0.00107113,-0.00131529),(-0.00129155,0.00100303).
51:(0.0004439,-0.00149739),(-0.000670956,0.00147901),(0.000985783,-0.0012395),(-0.00128322,0.000969561).
52:(0.000384843,-0.00150796),(-0.000616249,0.00151573),(0.00100368,-0.00122873),(-0.001264,0.00101402).
53:(0.000426812,-0.00151673),(-0.000645656,0.00153123),(0.00102112,-0.00124331),(-0.00127874,0.000972938).
54:(0.000410508,-0.00151905),(-0.000643421,0.0014743),(0.00102111,-0.00124701),(-0.00129305,0.00101742).
55:(0.000391501,-0.00145761),(-0.000691334,0.00142479),(0.000972326,-0.00121643),(-0.0012936,0.000980709).
56:(0.000388236,-0.00150361),(-0.000715226,0.00149062),(0.000939572,-0.00128616),(-0.00131516,0.00096047).
57:(0.000441517,-0.00153099),(-0.000664343,0.0014466),(0.00103339,-0.00128247),(-0.00126342,0.000959076).
58:(0.000437189,-0.00149225),(-0.00066084,0.0014422),(0.00101435,-0.00125346),(-0.00132048,0.00094988).
59:(0.000445005,-0.00148807),(-0.000636177,0.00148042),(0.000976721,-0.0012635),(-0.00124042,0.000952548).
60:(0.000424851,-0.00143576),(-0.000717008,0.00146794),(0.000994012,-0.00123556),(-0.00130824,0.000979722).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-7.84718e-05,0.00158762),(0.000484071,-0.00153444),(-0.000772057,0.00139579),(0.001055,-0.00118052).
5:(-6.31943e-05,0.00161779),(0.000455313,-0.00154288),(-0.000816411,0.00138179),(0.00106194,-0.00120643).
6:(-8.82772e-05,0.00159012),(0.000445725,-0.00149952),(-0.000715042,0.00136327),(0.00109067,-0.00113996).
7:(-8.68113e-05,0.00157368),(0.000484967,-0.00150442),(-0.000781412,0.00136825),(0.00103378,-0.0011128).
8:(-3.06316e-05,0.00158528),(0.000494355,-0.00152186),(-0.000852293,0.00139242),(0.00110267,-0.00116297).
9:(-0.00012109,0.0015987),(0.000511214,-0.001479),(-0.000814254,0.00137906),(0.0010867,-0.00123037).
10:(-3.75549e-05,0.00160719),(0.000438812,-0.00149556),(-0.000801828,0.00140157),(0.0011151,-0.00114121).
11:(-5.33393e-05,0.00160886),(0.000514205,-0.00152385),(-0.000759259,0.00138413),(0.00106451,-0.00118886).
12:(-7.85345e-05,0.00161959),(0.000475865,-0.00152839),(-0.000843849,0.00137502),(0.00108925,-0.00116385).
13:(-9.86454e-05,0.00161132),(0.000467879,-0.00151945),(-0.000773217,0.00133365),(0.00108286,-0.00120208).
14:(-7.52544e-05,0.00160684),(0.000453781,-0.00154591),(-0.000832382,0.0014117),(0.00111074,-0.00115346).
15:(-4.90939e-05,0.00162751),(0.000461305,-0.0015307),(-0.000830852,0.00141152),(0.00109454,-0.00117757).
16:(-4.19791e-05,0.00160029),(0.000478447,-0.00152377),(-0.000766066,0.00134179),(0.00109636,-0.00114656).
17:(-6.5265e-05,0.00161014),(0.000443484,-0.00151245),(-0.000770062,0.0014096),(0.00103213,-0.00123504).
18:(-7.31493e-05,0.00159909),(0.000480093,-0.00148797),(-0.000747519,0.00136494),(0.00108829,-0.00116299).
19:(-8.01476e-05,0.00159376),(0.000449208,-0.00152838),(-0.000725733,0.00136946),(0.00104462,-0.00114918).
20:(-6.13709e-05,0.00159343),(0.000502904,-0.00151017),(-0.00075331,0.00138319),(0.00108985,-0.00112137).
21:(-5.53426e-05,0.00167188),(0.000481208,-0.00152222),(-0.000821239,0.0014336),(0.0010632,-0.00119949).
22:(-9.43555e-05,0.00153536),(0.00047061,-0.00157734),(-0.000776747,0.00138832),(0.00102272,-0.00120164).
23:(-8.2155e-05,0.00161672),(0.000457701,-0.00145117),(-0.000790027,0.00136373),(0.00102659,-0.00116105).
24:(-3.80623e-05,0.00160176),(0.000471951,-0.00151724),(-0.000785126,0.00135279),(0.00100928,-0.0011734).
25:(-6.91252e-05,0.00159513),(0.000429115,-0.00150872),(-0.000806547,0.00141985),(0.00108384,-0.00117542).
26:(-7.77065e-05,0.00162481),(0.00046563,-0.0015506),(-0.000824941,0.00135882),(0.00103477,-0.00117912).
27:(-7.73239e-05,0.0015872),(0.000481557,-0.00147596),(-0.000809142,0.00131755),(0.00105846,-0.00117403).
28:(-6.53293e-05,0.00166049),(0.000505327,-0.00150068),(-0.000773597,0.00145554),(0.001108,-0.00119508).
29:(-8.56526e-05,0.00160759),(0.000441949,-0.00152385),(-0.000743671,0.00143567),(0.00104833,-0.00115427).
30:(-9.49983e-05,0.00159189),(0.000469487,-0.00153959),(-0.000779731,0.00139718),(0.00102821,-0.00118412).
31:(-0.000105357,0.0015185),(0.000483572,-0.00157456),(-0.000761717,0.00136666),(0.00110128,-0.00118348).
32:(0,0),(0,0),(0,0),(0,0).
33:(-4.35537e-05,0.0015583),(0.000443191,-0.00154879),(-0.000807793,0.00133487),(0.00109225,-0.00116036).
34:(-6.05395e-05,0.00162699),(0.000426951,-0.00144543),(-0.000775986,0.00140247),(0.00106845,-0.00118992).
35:(-6.28548e-05,0.00165759),(0.000554309,-0.0015271),(-0.000830975,0.00137762),(0.00104205,-0.00116651).
36:(-4.76521e-05,0.00161468),(0.000411104,-0.00152942),(-0.000790837,0.00140283),(0.00104634,-0.00118856).
37:(-6.65094e-05,0.00161077),(0.000506141,-0.00152229),(-0.000828338,0.0013448),(0.00108003,-0.00116766).
38:(-5.84229e-05,0.00161398),(0.000461277,-0.00152944),(-0.000829165,0.00133437),(0.00103642,-0.00112842).
39:(-8.47623e-05,0.00162498),(0.000494829,-0.00150997),(-0.000783798,0.00137405),(0.0010524,-0.00110804).
40:(-6.65408e-05,0.00161624),(0.000454572,-0.001541),(-0.000773755,0.00138164),(0.00112967,-0.0011843).
41:(-7.27249e-05,0.00159242),(0.000481098,-0.00148946),(-0.000799071,0.00136884),(0.00105629,-0.00115082).
42:(-7.13012e-05,0.00159431),(0.000530095,-0.00150017),(-0.00078644,0.0014172),(0.00107171,-0.00120068).
43:(-9.26196e-05,0.00166536),(0.000478278,-0.00150769),(-0.000775148,0.00144468),(0.00105036,-0.00116784).
44:(-0.000128917,0.00158112),(0.000458395,-0.0015194),(-0.000761316,0.00139107),(0.00107545,-0.00116424).
45:(-5.73807e-05,0.0015506),(0.000486998,-0.00151745),(-0.000806006,0.00139975),(0.00104857,-0.00123035).
46:(-7.57404e-05,0.00159337),(0.000471203,-0.00147486),(-0.000806654,0.00136521),(0.00108716,-0.00116488).
47:(-7.9161e-05,0.00163025),(0.000488946,-0.0014913),(-0.000819516,0.00141738),(0.00109862,-0.00119641).
48:(-2.01862e-05,0.00167142),(0.000462474,-0.00145509),(-0.000838878,0.00135962),(0.00106537,-0.00115815).
49:(-9.8373e-05,0.00165654),(0.000465421,-0.00156789),(-0.000763281,0.00137695),(0.00108251,-0.00119499).
50:(-9.6891e-05,0.00157583),(0.000505407,-0.0015006),(-0.000781053,0.00137782),(0.00105472,-0.00115576).
51:(-5.5643e-05,0.00160176),(0.000474519,-0.00150345),(-0.000853645,0.00139122),(0.0010864,-0.00115808).
52:(-8.65433e-05,0.00160913),(0.000459827,-0.00142205),(-0.000766031,0.00135657),(0.00107236,-0.00114467).
53:(-8.6197e-05,0.00163483),(0.000458339,-0.0015018),(-0.000774777,0.00142815),(0.00105103,-0.00116482).
54:(-0.000106332,0.00160652),(0.000491236,-0.00147182),(-0.00076161,0.00139302),(0.00111379,-0.00122589).
55:(-7.07553e-05,0.00160008),(0.000488543,-0.00153799),(-0.000809673,0.0013852),(0.00103826,-0.00119145).
56:(-9.73664e-05,0.00155217),(0.000464135,-0.00148632),(-0.000818033,0.00137467),(0.0011136,-0.00118556).
57:(-5.68428e-05,0.00160923),(0.000519613,-0.00152565),(-0.000767695,0.00134977),(0.00108563,-0.00119243).
58:(-5.12336e-05,0.00160555),(0.000475909,-0.00146284),(-0.000801971,0.00139633),(0.00111137,-0.0011949).
59:(-9.84625e-05,0.00159674),(0.000491457,-0.00151298),(-0.000812425,0.00133666),(0.00106227,-0.00116938).
60:(-6.81638e-05,0.00165402),(0.00049026,-0.00153093),(-0.000801033,0.00139676),(0.00103695,-0.00113835).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-0.000757193,-0.00136926),(0.000515793,0.00156058),(-9.79424e-05,-0.00156186),(-0.000318593,0.00156264).
5:(-0.00077854,-0.00134955),(0.0004735,0.00150914),(-0.000157146,-0.00158468),(-0.000280805,0.00159622).
6:(-0.000782534,-0.00141118),(0.000450401,0.00153318),(-0.000100061,-0.00157865),(-0.000276582,0.00160211).
7:(-0.000779136,-0.00137513),(0.000511905,0.00155792),(-0.000114918,-0.00153599),(-0.000294919,0.00155298).
8:(-0.000774845,-0.00139011),(0.000492314,0.00154836),(-0.000151967,-0.00160382),(-0.000283779,0.00155246).
9:(-0.000760008,-0.00141789),(0.00047617,0.00148815),(-0.000127881,-0.00154277),(-0.000288019,0.00159428).
10:(-0.000794517,-0.00136936),(0.000516202,0.00147909),(-0.000141569,-0.00158476),(-0.000295236,0.00158255).
11:(-0.0007449,-0.00137347),(0.000493243,0.00153144),(-0.000143137,-0.00160674),(-0.00022395,0.00157546).
12:(-0.000723368,-0.00131873),(0.000476248,0.00153124),(-0.000118116,-0.00155219),(-0.000296355,0.00158373).
13:(-0.000741021,-0.00132734),(0.000489593,0.00152762),(-7.68837e-05,-0.00157844),(-0.000212515,0.00158311).
14:(-0.000753319,-0.001355),(0.000425689,0.00155363),(-0.000101902,-0.00156035),(-0.000253327,0.00157819).
15:(-0.000802832,-0.00134906),(0.000510013,0.0015193),(-0.000122742,-0.00158186),(-0.00025589,0.00154075).
16:(-0.000747434,-0.00138318),(0.000461245,0.0015205),(-0.000156765,-0.00157422),(-0.000288119,0.00159486).
17:(-0.000753935,-0.00139378),(0.00048071,0.00154548),(-0.000135703,-0.00161836),(-0.000287428,0.00162306).
18:(-0.000787862,-0.00135563),(0.000512399,0.00149939),(-0.000101463,-0.00155244),(-0.000239977,0.00159314).
19:(-0.000764558,-0.00140993),(0.000514098,0.00154941),(-6.90752e-05,-0.00157949),(-0.000233657,0.00155892).
20:(-0.000813985,-0.00137323),(0.000473659,0.00151623),(-9.63453e-05,-0.001626),(-0.000250556,0.00156726).
21:(-0.000782628,-0.00132423),(0.00047534,0.00155126),(-9.28681e-05,-0.00159352),(-0.000265834,0.00155875).
22:(-0.000815051,-0.00133869),(0.000465108,0.00157601),(-0.000108396,-0.00165064),(-0.000247493,0.0015801).
23:(-0.000787262,-0.00142793),(0.000446674,0.00150486),(-0.000105627,-0.00160481),(-0.000265926,0.00159213).
24:(-0.000737228,-0.00137837),(0.000497971,0.00152231),(-0.000124956,-0.00159259),(-0.000266788,0.00162839).
25:(-0.000776758,-0.00135913),(0.000500226,0.00150412),(-0.000129016,-0.00155475),(-0.000258796,0.00157272).
26:(-0.000799885,-0.00141857),(0.000484422,0.00153577),(-7.69132e-05,-0.0015437),(-0.00026049,0.00157821).
27:(-0.000760568,-0.0013443),(0.000474663,0.00155654),(-0.000108065,-0.00159164),(-0.00025177,0.00154593).
28:(-0.000758102,-0.00136994),(0.000462687,0.00150689),(-0.000148149,-0.00157345),(-0.000295884,0.0015042).
29:(-0.000806099,-0.00139393),(0.000517286,0.0015217),(-0.000127149,-0.00156957),(-0.000257428,0.00156248).
30:(-0.000787326,-0.0013649),(0.000477383,0.00155149),(-0.000114254,-0.00153723),(-0.000337465,0.00154021).
31:(-0.000806282,-0.00132933),(0.000431979,0.00152503),(-0.000104078,-0.00159115),(-0.000226067,0.00160302).
32:(0,0),(0,0),(0,0),(0,0).
33:(-0.000777672,-0.00141904),(0.000504617,0.00154313),(-7.7022e-05,-0.00160845),(-0.000291097,0.00160978).
34:(-0.000747823,-0.00132288),(0.000473252,0.00154958),(-0.000132768,-0.00154662),(-0.000303566,0.00156643).
35:(-0.000791459,-0.00135218),(0.000480854,0.00153804),(-0.000125392,-0.00155992),(-0.000258534,0.00155501).
36:(-0.000763167,-0.00135467),(0.000457753,0.00147067),(-0.00010196,-0.00161375),(-0.000257843,0.00160199).
37:(-0.000759943,-0.00137307),(0.000501591,0.00151002),(-0.00010357,-0.00162019),(-0.000313238,0.00157426).
38:(-0.000788461,-0.00136776),(0.000475054,0.0014934),(-6.94291e-05,-0.00158306),(-0.000236522,0.00156961).
39:(-0.000753898,-0.00137076),(0.000446222,0.00154983),(-0.000144465,-0.00156741),(-0.000307201,0.0015938).
40:(-0.000770114,-0.00139899),(0.000493159,0.00143887),(-0.000118369,-0.00157271),(-0.000208223,0.0015592).
41:(-0.000764757,-0.00138376),(0.000521784,0.00149563),(-0.000107927,-0.00158777),(-0.000232157,0.00153946).
42:(-0.000740136,-0.00136168),(0.000507161,0.00153441),(-0.000128132,-0.00158371),(-0.000255428,0.00153578).
43:(-0.000755626,-0.00137147),(0.000422583,0.00145195),(-0.000145584,-0.00160907),(-0.0002424,0.00156103).
44:(-0.000708997,-0.00137711),(0.000464029,0.0015218),(-9.66938e-05,-0.00157997),(-0.00031267,0.00159424).
45:(-0.00083626,-0.00139618),(0.000494429,0.00151419),(-0.000119891,-0.00156587),(-0.00025646,0.00157561).
46:(-0.000817673,-0.00138794),(0.000498795,0.00156348),(-0.000109779,-0.00155607),(-0.000253486,0.00163818).
47:(-0.000737207,-0.00136294),(0.000496947,0.00151885),(-8.59261e-05,-0.00157401),(-0.000245582,0.00155642).
48:(-0.000781617,-0.00135118),(0.000490283,0.00150124),(-0.000133767,-0.00160932),(-0.000285436,0.00160427).
49:(-0.000753825,-0.00146012),(0.000497724,0.0015317),(-0.000141342,-0.00158351),(-0.000232076,0.00156358).
50:(-0.000773477,-0.00139505),(0.000533419,0.00158544),(-0.000144564,-0.00155429),(-0.000299195,0.00156632).
51:(-0.000724255,-0.00134135),(0.000466894,0.00155968),(-0.000120996,-0.00162214),(-0.000272575,0.00160229).
52:(-0.000837799,-0.00140965),(0.000494946,0.00153209),(-9.43042e-05,-0.00156594),(-0.00023199,0.00157251).
53:(-0.00077049,-0.00134667),(0.00042697,0.00150092),(-6.24466e-05,-0.00156298),(-0.000247023,0.00157834).
54:(-0.000806099,-0.00138491),(0.000526176,0.0015299),(-0.000140204,-0.00157781),(-0.000304542,0.0015779).
55:(-0.000771518,-0.0013406),(0.000490422,0.00151244),(-9.12914e-05,-0.00159988),(-0.000247137,0.00156121).
56:(-0.000767294,-0.00138898),(0.000505553,0.00153904),(-5.47553e-05,-0.00156038),(-0.000280677,0.00154076).
57:(-0.000753437,-0.00138043),(0.000477054,0.00152337),(-0.000117991,-0.00159778),(-0.000267385,0.0015541).
58:(-0.000725451,-0.00137118),(0.000537307,0.00153134),(-7.01627e-05,-0.0016029),(-0.000242362,0.00162524).
59:(-0.000777273,-0.0013997),(0.000461709,0.00150833),(-8.11096e-05,-0.00160214),(-0.000248478,0.00155814).
60:(-0.000765384,-0.00138494),(0.000427261,0.00148477),(-0.000130363,-0.00158772),(-0.000263388,0.00160773).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(0.00115961,0.00109409),(-0.000829984,-0.00132865),(0.000553832,0.00151588),(-0.000257581,-0.00157931).
5:(0.00120422,0.001169),(-0.000852359,-0.00135973),(0.000534264,0.00149185),(-0.000173828,-0.00154362).
6:(0.00124102,0.00112159),(-0.000804245,-0.00132626),(0.000513701,0.00149499),(-0.000178266,-0.00154978).
7:(0.00122654,0.00106614),(-0.000875096,-0.00131458),(0.000507499,0.00151303),(-0.000224219,-0.00157581).
8:(0.00116533,0.00111541),(-0.000897902,-0.00135682),(0.000543222,0.00151821),(-0.000202598,-0.00159155).
9:(0.00117331,0.00112222),(-0.000861561,-0.00130582),(0.000552942,0.00150209),(-0.000169382,-0.00155741).
10:(0.00110581,0.00112749),(-0.00083017,-0.00136128),(0.000564587,0.00153152),(-0.000223821,-0.00157867).
11:(0.00117472,0.00106651),(-0.000851178,-0.00139815),(0.000526478,0.00150294),(-0.000206466,-0.00160095).
12:(0.00119757,0.00112962),(-0.000882854,-0.00135899),(0.00049454,0.0015264),(-0.000199444,-0.00159133).
13:(0.0012029,0.00113464),(-0.000866581,-0.00133688),(0.000504463,0.00149455),(-0.000149675,-0.00159754).
14:(0.00116405,0.00107044),(-0.000882474,-0.00136643),(0.000521262,0.0015329),(-0.00021037,-0.00155858).
15:(0.00114611,0.00110514),(-0.000845338,-0.00136225),(0.00058243,0.00148063),(-0.00019493,-0.00160644).
16:(0.00116756,0.00113414),(-0.000827922,-0.00137796),(0.00053657,0.00153969),(-0.000214117,-0.00156283).
17:(0.00122145,0.0011019),(-0.000842176,-0.0012954),(0.000474557,0.0015316),(-0.000231157,-0.0015729).
18:(0.00117774,0.00110295),(-0.000770874,-0.00128477),(0.000507426,0.0015207),(-0.000197179,-0.00154916).
19:(0.00117034,0.00114218),(-0.000809709,-0.00130885),(0.000550198,0.0014793),(-0.000211055,-0.00150796).
20:(0.0011438,0.00110904),(-0.000811321,-0.00131341),(0.000536858,0.00145391),(-0.000146321,-0.00154299).
21:(0.00115973,0.00108761),(-0.000894406,-0.00135898),(0.000567102,0.00153553),(-0.0002375,-0.00160438).
22:(0.00115919,0.00103683),(-0.000860806,-0.00133513),(0.000560051,0.00154595),(-0.000187565,-0.00157496).
23:(0.00120174,0.00107183),(-0.00084649,-0.00136892),(0.000554418,0.00153693),(-0.00017697,-0.00158985).
24:(0.00114058,0.0011202),(-0.000815295,-0.00134899),(0.000438309,0.0014968),(-0.000134521,-0.00163118).
25:(0.00114583,0.00108232),(-0.000789412,-0.00132596),(0.000539312,0.0014963),(-0.000209339,-0.00156624).
26:(0.00118002,0.00108913),(-0.000843849,-0.0013264),(0.00052143,0.0014806),(-0.000185297,-0.00159768).
27:(0.00118354,0.00112277),(-0.00082503,-0.00128357),(0.000520067,0.00150672),(-0.000250904,-0.00155983).
28:(0.00118612,0.00109866),(-0.000852634,-0.00133589),(0.000527255,0.00152398),(-0.000195196,-0.00159197).
29:(0.00116589,0.00111892),(-0.000851193,-0.00132822),(0.000549964,0.00143637),(-0.000231237,-0.00155119).
30:(0.00121154,0.00109739),(-0.000795701,-0.00137865),(0.000578913,0.00152798),(-0.000198356,-0.00159485).
31:(0.00118044,0.0010891),(-0.000827645,-0.00136088),(0.00051874,0.00150108),(-0.000176776,-0.00153675).
32:(0,0),(0,0),(0,0),(0,0).
33:(0.00117287,0.00107877),(-0.000823973,-0.00132879),(0.000538789,0.00146875),(-0.000181718,-0.00158001).
34:(0.00112929,0.00115412),(-0.000833663,-0.00136505),(0.000548354,0.0014963),(-0.000229644,-0.001567).
35:(0.00114129,0.00106419),(-0.00082133,-0.00135704),(0.000537126,0.00152431),(-0.000157349,-0.00156402).
36:(0.00118119,0.00108286),(-0.000827166,-0.00136155),(0.000524863,0.00148467),(-0.000187279,-0.00155651).
37:(0.00118225,0.00113816),(-0.000830348,-0.00130374),(0.000521146,0.00145403),(-0.000187914,-0.00159611).
38:(0.00118223,0.00108598),(-0.000855865,-0.00137326),(0.000499993,0.00149205),(-0.000177224,-0.00155621).
39:(0.00118497,0.00106214),(-0.000859708,-0.00132935),(0.000508934,0.00154059),(-0.000186727,-0.00162077).
40:(0.00118031,0.0010867),(-0.000835214,-0.00135405),(0.000523127,0.00149729),(-0.000214965,-0.00160724).
41:(0.00110759,0.00113061),(-0.00084565,-0.00137067),(0.000489641,0.00142036),(-0.000189401,-0.00159844).
42:(0.00114688,0.00114064),(-0.000888922,-0.00139596),(0.000561103,0.00148453),(-0.000133512,-0.00158746).
43:(0.00116512,0.00113127),(-0.000769216,-0.00130514),(0.000506499,0.00155629),(-0.000185604,-0.00155593).
44:(0.0011492,0.00108057),(-0.000804394,-0.00134793),(0.000546558,0.00148339),(-0.000122591,-0.001547).
45:(0.00118612,0.00109365),(-0.00086853,-0.00135137),(0.000550004,0.00153548),(-0.00013177,-0.00158994).
46:(0.00116247,0.00109849),(-0.000806232,-0.00132238),(0.000527363,0.00150223),(-0.000155349,-0.0015413).
47:(0.00118076,0.00108398),(-0.000851918,-0.00136417),(0.000545933,0.00151283),(-0.00019405,-0.00155583).
48:(0.00116467,0.00111095),(-0.000868494,-0.00130358),(0.000541493,0.0014982),(-0.000229046,-0.00156872).
49:(0.00113049,0.00109591),(-0.000833522,-0.00135552),(0.000515965,0.00148791),(-0.000241762,-0.00156757).
50:(0.0011473,0.00109438),(-0.000817348,-0.00132063),(0.000547347,0.00152073),(-0.000192277,-0.00154745).
51:(0.00118989,0.00113231),(-0.000832274,-0.0013438),(0.000581174,0.00150086),(-0.000179821,-0.00156354).
52:(0.00124195,0.00104985),(-0.000839455,-0.00138613),(0.00056397,0.00147525),(-0.000195362,-0.00151517).
53:(0.00118213,0.00113253),(-0.000821297,-0.00135074),(0.00050389,0.0014956),(-0.000166045,-0.00153846).
54:(0.0011487,0.00107429),(-0.000854613,-0.00129904),(0.000516643,0.00152196),(-0.000189624,-0.00150835).
55:(0.00116888,0.00115606),(-0.000825793,-0.00134745),(0.000540746,0.00149535),(-0.000193304,-0.00154796).
56:(0.00115735,0.00111794),(-0.000762331,-0.00135007),(0.000528152,0.00148733),(-0.000175432,-0.00158578).
57:(0.00120686,0.00114955),(-0.000825283,-0.00138702),(0.000524654,0.00147043),(-0.000173096,-0.00157111).
58:(0.00109338,0.00105118),(-0.000843621,-0.00129412),(0.000518624,0.00151947),(-0.00015174,-0.00156318).
59:(0.00123492,0.00106608),(-0.000861284,-0.00136798),(0.000469776,0.00148645),(-0.000153831,-0.00155819).
60:(0.00116056,0.00107201),(-0.000812024,-0.00136795),(0.000542824,0.00151337),(-0.000179061,-0.00154693).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-0.00146345,0.000171191),(0.00165257,-1.47316e-05),(-0.00150819,-0.000358546),(0.00134041,0.000848091).
5:(-0.00154212,0.000130987),(0.00162062,-2.87769e-05),(-0.00151597,-0.000388503),(0.00143208,0.000801312).
6:(-0.0015456,0.000159575),(0.0016375,1.60558e-05),(-0.0015472,-0.000420072),(0.0014106,0.000842454).
7:(-0.00153824,0.000132735),(0.00169202,-1.2597e-05),(-0.00157285,-0.000342418),(0.0014587,0.000853675).
8:(-0.00152105,0.000135915),(0.00161668,-6.25673e-05),(-0.00151972,-0.000368404),(0.00137139,0.000834815).
9:(-0.00156056,0.000185506),(0.00161333,-2.30336e-05),(-0.00157124,-0.000401752),(0.00140203,0.000847195).
10:(-0.00149422,0.000137234),(0.00165078,-0.000102147),(-0.00145994,-0.000350243),(0.00132665,0.000788488).
11:(-0.00151282,0.00013982),(0.00159469,-2.60931e-05),(-0.00154652,-0.000385433),(0.00133264,0.000878088).
12:(-0.00158814,0.000220528),(0.00169096,-3.95112e-05),(-0.00152198,-0.000361055),(0.00142187,0.000831147).
13:(-0.00148729,0.000143409),(0.00164301,-6.14419e-05),(-0.00156529,-0.000370965),(0.0014036,0.000852921).
14:(-0.0015414,0.000152938),(0.00162034,-4.14933e-06),(-0.00157221,-0.000388027),(0.00137647,0.000821684).
15:(-0.00143571,0.000180826),(0.00161496,-5.4993e-05),(-0.00150011,-0.000351564),(0.00139887,0.000835489).
16:(-0.00144657,0.000126937),(0.00163147,-4.21781e-05),(-0.00150254,-0.000365656),(0.00135173,0.000864311).
17:(-0.00153227,0.000128451),(0.00167139,-4.90814e-05),(-0.00152207,-0.000405554),(0.00139322,0.000858372).
18:(-0.00152361,0.000144518),(0.00167906,-1.87323e-05),(-0.00150387,-0.000428142),(0.00136815,0.00082918).
19:(-0.0015202,0.000102332),(0.001611,-4.33862e-05),(-0.00154448,-0.000394784),(0.00141156,0.000846069).
20:(-0.00154827,0.00015967),(0.00171101,-4.51692e-05),(-0.00153871,-0.000467539),(0.00145139,0.000936373).
21:(-0.00150277,0.000130161),(0.00159533,-7.55894e-05),(-0.00148157,-0.000369909),(0.0013707,0.000794387).
22:(-0.00152579,0.000124742),(0.00163777,5.61558e-07),(-0.0015526,-0.000429296),(0.00144351,0.000850591).
23:(-0.00145757,0.000133545),(0.00165041,-5.64446e-05),(-0.00156346,-0.00041664),(0.00133499,0.000842018).
24:(-0.00152153,0.000152071),(0.00166628,2.71773e-05),(-0.0015416,-0.000411322),(0.00135162,0.000832132).
25:(-0.00148473,0.00015518),(0.00159426,-6.75147e-05),(-0.00156128,-0.000362072),(0.00142,0.000864131).
26:(-0.00153776,0.000205183),(0.0016079,-1.31352e-05),(-0.00153248,-0.000419215),(0.00138687,0.000902236).
27:(-0.00153179,0.000125668),(0.00164167,-8.30989e-05),(-0.00151407,-0.000408915),(0.00142772,0.000833442).
28:(-0.00146982,0.000124309),(0.00159809,-4.31516e-05),(-0.00143349,-0.000378119),(0.00133855,0.000793702).
29:(-0.00151571,9.79778e-05),(0.0016496,-8.87594e-05),(-0.00155084,-0.000407967),(0.00139969,0.000817063).
30:(-0.0015135,0.000160547),(0.00163948,-5.86499e-05),(-0.00149926,-0.00041893),(0.00140037,0.000849622).
31:(-0.00157606,0.000162698),(0.0016583,-6.11523e-05),(-0.00156583,-0.000422078),(0.00141295,0.000839765).
32:(0,0),(0,0),(0,0),(0,0).
33:(-0.00152529,0.00013799),(0.00167236,-3.48369e-05),(-0.00157466,-0.000392518),(0.00144181,0.000841859).
34:(-0.00143473,0.000110574),(0.00161333,-3.68513e-05),(-0.00151441,-0.000333592),(0.00134556,0.000783595).
