slot,id,beam,CRC,SNR
331,2,4,1,13.7295
331,2,4,1,11.5244
331,2,4,1,11.5903
331,2,4,1,12.5842
331,2,4,1,12.9402
331,2,4,1,13.2481
331,2,4,1,10.8873
331,2,4,1,13.7152
331,2,4,1,12.9529
331,2,4,1,11.6958
331,2,4,1,13.0683
331,2,4,1,12.7742
331,2,4,1,13.1725
331,2,4,1,12.1420
331,2,4,1,11.6933
331,2,4,1,13.0997
331,2,4,1,12.8966
331,2,4,1,13.3728
331,2,5,1,11.5345
331,2,5,1,11.7212
331,2,5,1,12.4098
331,2,5,1,12.7640
331,2,5,1,11.7161
331,2,5,1,11.9555
331,2,5,1,13.7941
331,2,5,1,11.5483
331,2,5,1,12.8910
331,2,5,1,12.1082
331,2,5,1,13.1368
331,2,5,1,11.6898
331,2,5,1,13.6972
331,2,5,1,12.4498
331,2,5,0,11.2912
331,2,5,1,12.4907
331,2,5,1,12.2505
331,2,5,1,12.8635
331,2,5,1,14.3086
331,2,5,1,12.8000
331,2,5,1,12.7071
331,2,5,0,11.0858
331,2,5,1,11.9029
331,2,5,1,12.7217
331,2,5,1,11.6320
331,2,5,1,12.1408
331,2,5,1,13.4123
331,2,5,1,11.8858
331,2,5,1,13.1000
331,2,5,1,12.7624
331,2,5,1,11.9227
331,2,5,1,12.8968
331,2,5,1,13.2115
331,2,5,1,13.0378
331,2,5,1,11.3117
331,2,5,1,12.5833
331,2,5,1,12.8453
331,2,5,1,14.2017
331,2,5,1,11.9627
331,2,5,1,13.2502
331,2,5,1,11.6536
331,2,5,1,12.8185
331,2,5,1,12.5716
331,2,5,1,12.6622
331,2,5,1,12.2312
331,2,5,1,12.0339
331,2,5,1,12.7014
331,2,5,1,12.4008
331,2,5,1,13.0479
331,2,5,1,11.1322
331,2,6,1,12.8350
331,2,6,1,12.7247
331,2,6,1,13.3561
331,2,6,1,12.2689
331,2,6,1,12.5851
331,2,6,1,12.3410
331,2,6,1,13.5300
331,2,6,1,12.3354
331,2,6,1,12.5282
331,2,6,1,12.2288
331,2,6,1,12.4877
331,2,6,1,12.4234
331,2,6,1,12.2500
331,2,6,1,12.2467
331,2,6,1,14.2642
331,2,6,1,13.2704
331,2,6,1,12.7511
331,2,6,1,12.6476
331,2,6,1,12.4999
331,2,6,1,13.8664
331,2,6,1,11.6692
331,2,6,1,11.9567
331,2,6,1,11.8429
331,2,6,1,12.1348
331,2,6,1,13.4396
331,2,6,1,12.1598
331,2,6,1,12.8876
331,2,6,1,13.0923
331,2,6,1,12.3662
331,2,6,1,14.1186
331,2,6,1,12.0322
331,2,6,1,11.7714
331,2,6,1,11.6400
331,2,6,1,12.0765
331,2,6,1,12.9869
331,2,6,1,12.0336
331,2,6,1,12.8602
331,2,6,1,12.1582
331,2,6,1,12.7298
331,2,6,1,12.5049
331,2,6,1,13.5389
331,2,6,1,13.4496
331,2,6,0,11.4502
331,2,6,1,12.9782
331,2,6,1,13.4261
331,2,6,1,12.5065
331,2,6,1,12.6245
331,2,6,1,13.1379
331,2,6,1,12.8310
331,2,6,0,12.4065
331,2,7,1,22.5038
331,2,7,1,21.5641
331,2,7,1,23.1112
331,2,7,1,22.5711
331,2,7,1,22.7728
331,2,7,1,22.1244
331,2,7,1,22.1181
331,2,7,1,22.4293
331,2,7,1,21.2469
331,2,7,1,21.0514
331,2,7,1,21.6719
331,2,7,1,21.4955
331,2,7,1,21.6329
331,2,7,1,22.0347
331,2,7,1,22.0931
331,2,7,1,20.9517
331,2,7,1,22.5753
331,2,7,1,21.9747
331,2,7,1,21.8629
331,2,7,1,21.1254
331,2,7,1,21.5759
331,2,7,1,20.9940
331,2,7,1,23.3358
331,2,7,1,21.9570
331,2,7,1,22.8957
331,2,7,1,21.8115
331,2,7,1,23.1579
331,2,7,1,21.2688
331,2,7,1,22.1658
331,2,7,1,21.7527
331,2,7,1,22.8286
331,2,7,1,21.5070
331,2,7,1,22.3132
331,2,7,1,22.2868
331,2,7,1,21.3057
331,2,7,1,22.9431
331,2,7,1,22.4363
331,2,7,1,21.0830
331,2,7,1,22.0411
331,2,7,1,22.0866
331,2,7,1,21.7829
331,2,7,0,21.2936
331,2,7,1,21.3733
331,2,7,1,21.8963
331,2,7,1,23.1134
331,2,7,1,21.1366
331,2,7,1,20.6331
331,2,7,1,21.7053
331,2,7,0,22.3464
331,2,7,1,22.2800
331,2,8,1,21.9373
331,2,8,1,21.5821
331,2,8,1,22.3812
331,2,8,1,22.0451
331,2,8,1,21.3723
331,2,8,1,22.1081
331,2,8,1,21.5695
331,2,8,1,22.1565
331,2,8,1,21.9507
331,2,8,1,21.3712
331,2,8,1,22.3116
331,2,8,1,22.5518
331,2,8,1,21.9299
331,2,8,1,22.6173
331,2,8,1,21.9823
331,2,8,1,23.7566
331,2,8,1,22.1954
331,2,8,1,22.4460
331,2,8,1,23.1851
331,2,8,1,20.8990
331,2,8,1,23.7211
331,2,8,1,22.1273
331,2,8,1,22.2564
331,2,8,1,21.4418
331,2,8,1,22.7239
331,2,8,1,21.4858
331,2,8,1,23.3437
331,2,8,1,20.0435
331,2,8,1,21.7576
331,2,8,1,22.3888
331,2,8,1,21.9244
331,2,8,1,20.7805
331,2,8,1,22.4194
331,2,8,1,22.4889
331,2,8,1,20.9974
331,2,8,1,22.0030
331,2,8,1,21.9785
331,2,8,1,22.9994
331,2,8,1,22.5961
331,2,8,1,24.3197
331,2,8,1,20.7828
331,2,8,1,22.8004
331,2,8,1,22.3806
331,2,8,1,22.1137
331,2,8,1,22.0949
331,2,8,1,22.2196
331,2,8,1,22.7624
331,2,8,1,21.3276
331,2,8,1,22.0794
331,2,8,1,22.3733
331,2,9,1,21.6053
331,2,9,1,21.5093
331,2,9,1,21.9456
331,2,9,1,21.5076
331,2,9,1,22.5603
331,2,9,1,22.2421
331,2,9,1,23.0790
331,2,9,1,20.7125
331,2,9,1,21.1906
331,2,9,1,22.3229
331,2,9,1,21.3625
331,2,9,1,22.3577
331,2,9,1,21.3132
331,2,9,1,22.5984
331,2,9,1,22.4934
331,2,9,1,22.3867
331,2,9,1,21.2303
331,2,9,1,22.0112
331,2,9,1,21.9206
331,2,9,0,22.5226
331,2,9,1,21.6821
331,2,9,1,22.3487
331,2,9,1,20.6778
331,2,9,1,21.7933
331,2,9,1,21.6682
331,2,9,1,21.2982
331,2,9,0,22.2801
331,2,9,1,21.1930
331,2,9,1,22.1946
331,2,9,1,23.3408
331,2,9,1,21.2648
331,2,9,1,21.7763
331,2,9,1,22.2435
331,2,9,1,22.1344
331,2,9,1,21.2367
331,2,9,1,21.3824
331,2,9,1,22.7344
331,2,9,1,22.5356
331,2,9,1,20.0994
331,2,9,1,22.4648
331,2,9,1,21.5462
331,2,9,1,22.2101
331,2,9,1,22.0114
331,2,9,1,21.6962
331,2,9,1,22.5265
331,2,9,1,21.5108
331,2,9,1,21.8956
331,2,9,1,21.9922
331,2,9,1,22.3016
331,2,9,1,22.3082
331,2,10,1,24.2122
331,2,10,1,22.6053
331,2,10,1,22.5485
331,2,10,1,23.4851
331,2,10,1,24.0868
331,2,10,1,23.7359
331,2,10,1,22.1686
331,2,10,1,23.1105
331,2,10,1,22.8551
331,2,10,1,23.3162
331,2,10,1,23.0318
331,2,10,1,22.9056
331,2,10,1,23.1841
331,2,10,1,23.0915
331,2,10,1,23.0803
331,2,10,1,24.1620
331,2,10,1,23.4410
331,2,10,1,23.2393
331,2,10,0,23.8679
331,2,10,1,22.4003
331,2,10,1,23.1653
331,2,10,1,25.4524
331,2,10,1,24.2537
331,2,10,1,23.3232
331,2,10,1,24.0099
331,2,10,0,22.5034
331,2,10,1,22.3912
331,2,10,1,22.5693
331,2,10,1,22.5576
331,2,10,1,23.8079
331,2,10,1,23.1244
331,2,10,1,22.4239
331,2,10,1,23.3157
331,2,10,1,23.5653
331,2,10,1,24.4742
331,2,10,1,23.1910
331,2,10,1,22.6061
331,2,10,1,21.6441
331,2,10,1,22.5522
331,2,10,1,23.8076
331,2,10,1,23.1002
331,2,10,1,21.9911
331,2,10,1,22.9185
331,2,10,1,24.4825
331,2,10,1,24.0460
331,2,10,1,24.3338
331,2,10,1,22.5139
331,2,10,1,25.0362
331,2,10,1,22.8572
331,2,10,1,24.1787
331,2,11,1,23.9406
331,2,11,1,23.6850
331,2,11,1,22.6762
331,2,11,1,23.6838
331,2,11,1,22.5880
331,2,11,1,23.3374
331,2,11,1,22.7815
331,2,11,1,24.1630
331,2,11,1,22.9592
331,2,11,1,22.4596
331,2,11,1,23.1302
331,2,11,1,24.6681
331,2,11,1,23.3767
331,2,11,1,22.5916
331,2,11,1,23.4920
331,2,11,1,24.3658
331,2,11,1,22.2248
331,2,11,1,23.5456
331,2,11,1,22.7561
331,2,11,1,21.8212
331,2,11,1,23.0803
331,2,11,1,23.7692
331,2,11,1,24.5005
331,2,11,1,22.5934
331,2,11,1,22.0449
331,2,11,1,22.4575
331,2,11,1,23.4969
331,2,11,1,24.2149
331,2,11,1,22.2728
331,2,11,1,23.4438
331,2,11,1,22.5326
331,2,11,1,24.2511
331,2,11,1,22.0505
331,2,11,1,22.2340
331,2,11,1,21.9875
331,2,11,1,22.8869
331,2,11,1,23.7084
331,2,11,1,22.5710
331,2,11,1,22.8823
331,2,11,1,23.6425
331,2,11,1,23.3194
331,2,11,1,23.3283
331,2,11,1,22.8728
331,2,11,1,22.8078
331,2,11,1,22.7993
331,2,11,1,22.9062
331,2,11,0,23.9914
331,2,11,1,22.2608
331,2,11,1,22.3860
331,2,11,1,24.4500
331,2,12,1,22.4992
331,2,12,1,22.5631
331,2,12,1,24.0302
331,2,12,0,22.8506
331,2,12,1,23.3992
331,2,12,1,23.3822
331,2,12,1,23.6755
331,2,12,1,23.6731
331,2,12,1,23.8549
331,2,12,1,22.6035
331,2,12,1,21.2069
331,2,12,1,23.4068
331,2,12,1,23.3880
331,2,12,1,22.8297
331,2,12,1,24.0146
331,2,12,1,23.1547
331,2,12,1,23.0168
331,2,12,1,21.6115
331,2,12,1,23.4657
331,2,12,1,22.9628
331,2,12,1,22.9496
331,2,12,1,22.7415
331,2,12,1,22.7925
331,2,12,1,22.3503
331,2,12,1,22.0619
331,2,12,1,22.0452
331,2,12,1,22.5847
331,2,12,1,23.3036
331,2,12,1,23.2616
331,2,12,1,24.9292
331,2,12,1,21.5651
331,2,12,1,23.0821
331,2,12,1,23.3842
331,2,12,1,23.4466
331,2,12,1,21.2376
331,2,12,1,23.2045
331,2,12,1,23.5146
331,2,12,1,23.3698
331,2,12,1,22.1455
331,2,12,1,24.5514
331,2,12,1,22.9004
331,2,12,1,22.9329
331,2,12,1,23.2908
331,2,12,1,23.8299
331,2,12,1,23.6008
331,2,12,0,22.0688
331,2,12,1,23.1022
331,2,12,1,22.0764
331,2,12,1,22.0872
331,2,12,1,22.4867
331,2,13,1,10.1022
331,2,13,1,9.2218
331,2,13,0,10.7347
331,2,13,1,10.4232
331,2,13,1,8.5089
331,2,13,1,9.2474
331,2,13,1,8.7594
331,2,13,1,9.1211
331,2,13,1,10.1363
331,2,13,1,10.0761
331,2,13,1,10.4900
331,2,13,1,9.1122
331,2,13,1,10.7302
331,2,13,1,9.7173
331,2,13,1,9.1121
331,2,13,0,10.3202
331,2,13,1,9.5478
331,2,13,1,9.9006
331,2,13,1,10.6589
331,2,13,1,9.6818
331,2,13,1,9.7908
331,2,13,1,8.5858
331,2,13,1,9.7157
331,2,13,1,8.6825
331,2,13,1,9.2697
331,2,13,1,9.9094
331,2,13,1,9.9873
331,2,13,1,8.8515
331,2,13,1,9.2074
331,2,13,1,10.6025
331,2,13,1,9.6156
331,2,13,1,10.8382
331,2,13,1,9.9587
331,2,13,1,9.1132
331,2,13,1,9.5386
331,2,13,1,9.5246
331,2,13,1,9.6198
331,2,13,1,9.4133
331,2,13,1,9.4205
331,2,13,0,11.6033
331,2,13,1,9.6846
331,2,13,1,11.9794
331,2,13,1,10.1011
331,2,13,0,9.0694
331,2,13,1,9.2647
331,2,13,1,10.3224
331,2,13,1,9.2659
331,2,13,1,9.4744
331,2,13,1,9.5086
331,2,13,1,11.1347
331,2,14,1,9.2487
331,2,14,1,9.2766
331,2,14,1,8.9413
331,2,14,1,9.5347
331,2,14,1,10.5157
331,2,14,1,10.8814
331,2,14,1,9.6599
331,2,14,1,10.7024
331,2,14,1,8.6921
331,2,14,1,9.4460
331,2,14,1,10.6609
331,2,14,1,10.5262
331,2,14,1,9.8786
331,2,14,1,8.8799
331,2,14,1,9.8265
331,2,14,1,10.0497
331,2,14,1,9.3743
331,2,14,1,10.3751
331,2,14,1,10.0521
331,2,14,0,9.8711
331,2,14,1,9.8117
331,2,14,1,9.9963
331,2,14,1,10.6617
331,2,14,0,8.8708
331,2,14,1,9.8080
331,2,14,1,8.8208
331,2,14,1,11.1965
331,2,14,1,8.1642
331,2,14,1,11.2479
331,2,14,1,11.0625
331,2,14,0,9.0484
331,2,14,1,9.1854
331,2,14,0,10.4312
331,2,14,1,9.7617
331,2,14,1,10.8820
331,2,14,0,9.5681
331,2,14,1,8.6836
331,2,14,0,9.6863
331,2,14,1,9.7100
331,2,14,1,10.1169
331,2,14,1,10.0419
331,2,14,1,10.5849
331,2,14,1,10.9176
331,2,14,1,9.4365
331,2,14,1,9.5117
331,2,14,1,10.1581
331,2,14,1,7.7985
331,2,14,1,9.0265
331,2,14,1,9.8560
331,2,14,0,9.8961
331,2,15,1,10.3036
331,2,15,1,10.6550
331,2,15,1,9.3734
331,2,15,1,9.9605
331,2,15,1,10.8955
331,2,15,1,9.2465
331,2,15,1,11.0706
331,2,15,1,10.5797
331,2,15,1,10.1233
331,2,15,1,9.6720
331,2,15,1,10.6418
331,2,15,1,10.7090
331,2,15,0,9.6899
331,2,15,1,10.2751
331,2,15,1,9.6682
331,2,15,1,9.9791
331,2,15,1,8.8572
331,2,15,1,9.9141
331,2,15,1,10.0481
331,2,15,0,9.8077
331,2,15,1,10.6832
331,2,15,1,9.5023
331,2,15,0,10.1893
331,2,15,1,10.1317
331,2,15,1,9.2559
331,2,15,1,10.8294
331,2,15,1,9.8667
331,2,15,0,8.8363
331,2,15,1,9.8891
331,2,15,0,9.8223
331,2,15,1,10.4745
331,2,15,1,9.4113
331,2,15,1,8.9970
331,2,15,1,9.4092
331,2,15,1,9.9313
331,2,15,0,9.6420
331,2,15,1,8.9564
331,2,15,1,10.4946
331,2,15,1,10.1676
331,2,15,1,9.7144
331,2,15,1,11.1210
331,2,15,1,10.2089
331,2,15,1,10.1766
331,2,15,1,9.9845
331,2,15,1,9.5226
331,2,15,1,8.4405
331,2,15,0,10.2069
331,2,15,1,9.7704
331,2,15,1,10.3697
331,2,15,1,8.9849
331,2,16,1,25.0074
331,2,16,1,25.0755
331,2,16,1,26.2133
331,2,16,1,26.3829
331,2,16,1,26.2014
331,2,16,1,26.0888
331,2,16,1,27.7914
331,2,16,1,25.9642
331,2,16,1,26.3485
331,2,16,1,25.6991
331,2,16,1,25.8790
331,2,16,1,25.9440
331,2,16,1,26.1179
331,2,16,1,26.0875
331,2,16,1,25.4366
331,2,16,1,24.4340
331,2,16,1,26.0589
331,2,16,1,27.1461
331,2,16,1,26.9120
331,2,16,1,25.7072
331,2,16,1,25.2989
331,2,16,1,26.2068
331,2,16,1,26.2541
331,2,16,1,24.2507
331,2,16,1,25.9644
331,2,16,1,26.1945
331,2,16,1,25.7130
331,2,16,1,25.7844
331,2,16,1,25.6235
331,2,16,1,25.8177
331,2,16,1,26.1715
331,2,16,1,26.7686
331,2,16,1,26.4688
331,2,16,1,24.7424
331,2,16,1,26.4953
331,2,16,1,26.6530
331,2,16,1,26.6560
331,2,16,1,26.2895
331,2,16,1,26.1228
331,2,16,1,24.8307
331,2,16,1,26.2730
331,2,16,1,26.8116
331,2,16,1,26.7082
331,2,16,1,25.2261
331,2,16,1,25.8841
331,2,16,1,24.8065
331,2,16,1,27.0796
331,2,16,1,26.5885
331,2,16,1,25.3412
331,2,16,1,26.3243
331,2,17,0,26.1521
331,2,17,1,24.8188
331,2,17,1,24.6396
331,2,17,1,26.8218
331,2,17,1,25.7530
331,2,17,1,26.9087
331,2,17,1,25.2142
331,2,17,0,26.1780
331,2,17,1,26.3311
331,2,17,1,25.4489
331,2,17,1,26.6268
331,2,17,1,25.7005
331,2,17,1,26.1241
331,2,17,1,25.8146
331,2,17,1,27.0267
331,2,17,1,26.3603
331,2,17,1,26.2468
331,2,17,1,26.4725
331,2,17,1,25.1765
331,2,17,1,26.5200
331,2,17,1,26.0607
331,2,17,1,26.4967
331,2,17,1,25.7551
331,2,17,1,26.9312
331,2,17,1,25.8472
331,2,17,1,26.1635
331,2,17,1,26.0477
331,2,17,1,26.8608
331,2,17,1,26.5060
331,2,17,1,24.9209
331,2,17,1,26.7874
331,2,17,1,27.3375
331,2,17,1,26.2387
331,2,17,1,27.7741
331,2,17,1,26.7765
331,2,17,1,26.0937
331,2,17,1,25.6830
331,2,17,1,25.1657
331,2,17,1,26.9748
331,2,17,1,25.7601
331,2,17,1,26.8987
331,2,17,1,25.0206
331,2,17,1,26.5684
331,2,17,1,27.1041
331,2,17,1,25.5788
331,2,17,1,26.2652
331,2,17,1,25.8229
331,2,17,1,26.5008
331,2,17,1,26.1593
331,2,17,0,26.0504
331,2,18,1,25.2783
331,2,18,1,25.9522
331,2,18,1,24.4314
331,2,18,1,26.9967
331,2,18,1,26.5655
331,2,18,1,25.3473
331,2,18,0,25.0225
331,2,18,1,26.1410
331,2,18,1,25.7845
331,2,18,1,26.6391
331,2,18,1,26.6990
331,2,18,1,25.8264
331,2,18,1,25.6665
331,2,18,1,25.3778
331,2,18,1,27.9529
331,2,18,1,25.8322
331,2,18,1,25.2285
331,2,18,1,26.6504
331,2,18,1,25.4579
331,2,18,1,25.6595
331,2,18,1,26.8623
331,2,18,1,25.9293
331,2,18,1,26.0429
331,2,18,1,27.3592
331,2,18,1,26.5455
331,2,18,1,25.3815
331,2,18,1,26.4189
331,2,18,1,26.8212
331,2,18,1,26.9832
331,2,18,1,24.4255
331,2,18,1,25.6260
331,2,18,1,27.0185
331,2,18,1,26.2293
331,2,18,1,25.9291
331,2,18,1,27.4635
331,2,18,1,26.3326
331,2,18,1,26.6678
331,2,18,1,25.5084
331,2,18,1,25.5079
331,2,18,1,26.9900
331,2,18,1,27.7676
331,2,18,1,25.5661
331,2,18,1,26.2335
331,2,18,1,26.3367
331,2,18,1,26.7960
331,2,18,1,25.9167
331,2,18,1,25.6751
331,2,18,1,26.0635
331,2,18,1,27.1040
331,2,18,1,26.2206
331,2,19,1,33.1461
331,2,19,1,32.6971
331,2,19,1,32.7384
331,2,19,1,33.8147
331,2,19,1,33.2874
331,2,19,1,33.9738
331,2,19,1,31.9290
331,2,19,1,32.3804
331,2,19,1,32.9940
331,2,19,1,32.0610
331,2,19,1,32.8453
331,2,19,1,32.3786
331,2,19,1,33.9598
331,2,19,1,32.6334
331,2,19,1,32.4834
331,2,19,1,32.9618
331,2,19,1,31.8645
331,2,19,1,31.3834
331,2,19,1,32.4273
331,2,19,1,34.8354
331,2,19,1,32.0982
331,2,19,1,32.1658
331,2,19,1,33.6493
331,2,19,1,32.9304
331,2,19,1,33.0519
331,2,19,1,32.8377
331,2,19,1,32.3932
331,2,19,0,32.6474
331,2,19,1,32.2441
331,2,19,1,32.3522
331,2,19,1,34.6328
331,2,19,1,33.1021
331,2,19,1,32.5356
331,2,19,1,32.9784
331,2,19,0,32.6216
331,2,19,1,31.8608
331,2,19,1,33.8645
331,2,19,1,33.1190
331,2,19,1,33.1648
331,2,19,1,32.8063
331,2,19,1,32.5637
331,2,19,1,33.5563
331,2,19,1,32.9336
331,2,19,1,32.5038
331,2,19,1,33.1558
331,2,19,1,32.0230
331,2,19,1,32.5416
331,2,19,1,33.6289
331,2,19,1,33.1747
331,2,19,1,33.7585
331,2,20,1,32.0588
331,2,20,1,31.0401
331,2,20,1,31.7822
331,2,20,1,33.2038
331,2,20,1,33.3769
331,2,20,1,32.9037
331,2,20,1,34.8003
331,2,20,1,31.7073
331,2,20,1,33.6456
331,2,20,1,32.9971
331,2,20,1,32.6322
331,2,20,1,32.3222
331,2,20,1,32.6838
331,2,20,1,31.6049
331,2,20,1,34.0813
331,2,20,1,32.6194
331,2,20,1,33.1456
331,2,20,1,32.1574
331,2,20,1,32.9277
331,2,20,1,32.9899
331,2,20,1,32.2718
331,2,20,1,33.3655
331,2,20,1,33.4401
331,2,20,1,32.1508
331,2,20,1,32.2877
331,2,20,1,33.1824
331,2,20,0,32.6729
331,2,20,1,33.3639
331,2,20,1,32.5571
331,2,20,1,32.4218
331,2,20,1,32.5431
331,2,20,1,33.6409
331,2,20,1,32.5767
331,2,20,0,33.2285
331,2,20,1,32.7326
331,2,20,1,32.9122
331,2,20,1,33.4568
331,2,20,1,33.1296
331,2,20,1,32.5157
331,2,20,1,32.1809
331,2,20,1,32.8728
331,2,20,1,32.8216
331,2,20,1,32.4995
331,2,20,1,32.3926
331,2,20,1,33.0265
331,2,20,1,32.4201
331,2,20,1,33.5831
331,2,20,1,32.1642
331,2,20,1,32.7001
331,2,20,1,31.5792
331,2,21,1,32.9538
331,2,21,1,31.8327
331,2,21,1,31.8116
331,2,21,1,33.0328
331,2,21,1,32.1058
331,2,21,1,32.9804
331,2,21,1,32.2844
331,2,21,1,32.7990
331,2,21,1,33.0613
331,2,21,1,32.2239
331,2,21,1,33.6798
331,2,21,1,32.7032
331,2,21,1,32.7058
331,2,21,1,32.3120
331,2,21,1,34.3832
331,2,21,1,32.3707
331,2,21,1,33.5788
331,2,21,1,32.9817
331,2,21,1,32.7142
331,2,21,1,32.7288
331,2,21,1,31.9766
331,2,21,1,32.5769
331,2,21,1,31.5046
331,2,21,1,33.0673
331,2,21,1,31.8836
331,2,21,1,33.2212
331,2,21,1,33.6180
331,2,21,1,32.2449
331,2,21,1,32.4846
331,2,21,1,31.5120
331,2,21,1,32.4780
331,2,21,1,33.0530
331,2,21,1,32.9758
331,2,21,1,32.6989
331,2,21,1,33.7361
331,2,21,1,34.3691
331,2,21,1,32.2598
331,2,21,1,32.0287
331,2,21,1,33.4863
331,2,21,1,32.7395
331,2,21,1,33.0281
331,2,21,1,34.6865
331,2,21,1,31.6335
331,2,21,1,34.4458
331,2,21,1,33.3442
331,2,21,1,32.1498
331,2,21,1,33.3454
331,2,21,1,33.6508
331,2,21,1,31.9541
331,2,21,1,33.8673
331,2,22,1,34.6030
331,2,22,1,34.6350
331,2,22,1,35.4632
331,2,22,1,34.9305
331,2,22,0,34.1297
331,2,22,1,34.8773
331,2,22,1,34.8957
331,2,22,1,34.2677
331,2,22,1,36.1069
331,2,22,1,36.2314
331,2,22,1,35.2915
331,2,22,0,35.2450
331,2,22,1,34.5336
331,2,22,1,35.1525
331,2,22,1,34.3206
331,2,22,1,35.2898
331,2,22,1,35.0681
331,2,22,1,35.1568
331,2,22,1,35.2754
331,2,22,1,34.3448
331,2,22,1,34.4325
331,2,22,1,34.9580
331,2,22,1,35.0862
331,2,22,1,35.0491
331,2,22,1,35.6811
331,2,22,1,34.8453
331,2,22,1,36.1068
331,2,22,1,34.3474
331,2,22,1,35.4860
331,2,22,1,34.2740
331,2,22,1,35.5496
331,2,22,1,34.9645
331,2,22,1,35.4118
331,2,22,1,34.6641
331,2,22,1,33.9116
331,2,22,1,35.2475
331,2,22,1,34.4813
331,2,22,1,35.5875
331,2,22,1,34.5111
331,2,22,1,35.1157
331,2,22,1,35.3578
331,2,22,1,34.0263
331,2,22,1,34.1528
331,2,22,1,33.9770
331,2,22,1,35.4970
331,2,22,1,33.9020
331,2,22,1,34.1714
331,2,22,1,34.4122
331,2,22,1,35.3647
331,2,22,1,33.3002
331,2,23,1,35.7612
331,2,23,1,34.2950
331,2,23,1,35.6863
331,2,23,0,34.5567
331,2,23,1,33.2688
331,2,23,1,36.9347
331,2,23,1,34.6014
331,2,23,1,34.6125
331,2,23,1,35.4776
331,2,23,1,35.7000
331,2,23,0,34.8378
331,2,23,1,34.2719
331,2,23,1,34.1525
331,2,23,1,35.3585
331,2,23,1,34.9563
331,2,23,1,34.5763
331,2,23,1,34.8290
331,2,23,1,35.6019
331,2,23,1,35.3018
331,2,23,1,33.5167
331,2,23,1,35.0368
331,2,23,1,35.2294
331,2,23,1,34.8969
331,2,23,1,35.0714
331,2,23,1,33.6200
331,2,23,1,35.1747
331,2,23,1,34.9543
331,2,23,1,35.2077
331,2,23,1,34.7720
331,2,23,1,33.9256
331,2,23,1,33.9248
331,2,23,1,35.9521
331,2,23,1,34.6859
331,2,23,1,35.5867
331,2,23,1,34.0253
331,2,23,1,36.1034
331,2,23,1,35.2943
331,2,23,1,34.7649
331,2,23,1,36.1437
331,2,23,1,34.1065
331,2,23,1,33.9203
331,2,23,1,35.6641
331,2,23,1,35.8881
331,2,23,1,35.0283
331,2,23,1,34.7342
331,2,23,1,35.3462
331,2,23,1,34.9657
331,2,23,1,34.7500
331,2,23,1,34.2785
331,2,23,1,35.2021
331,2,24,1,34.0516
331,2,24,1,34.7399
331,2,24,1,35.6381
331,2,24,1,34.9266
331,2,24,1,36.3412
331,2,24,1,34.9593
331,2,24,1,34.1956
331,2,24,1,34.1422
331,2,24,1,34.9615
331,2,24,1,34.9772
331,2,24,1,35.5737
331,2,24,1,35.4683
331,2,24,1,33.8230
331,2,24,1,34.2013
331,2,24,1,34.6926
331,2,24,1,33.6685
331,2,24,1,35.4555
331,2,24,1,35.1098
331,2,24,1,34.7383
331,2,24,1,34.8926
331,2,24,1,35.2564
331,2,24,1,34.3973
331,2,24,1,33.4607
331,2,24,1,34.6517
331,2,24,1,33.8098
331,2,24,1,35.6401
331,2,24,1,35.0985
331,2,24,1,34.5047
331,2,24,1,35.2539
331,2,24,1,34.6796
331,2,24,1,34.1974
331,2,24,0,35.5085
331,2,24,1,35.7733
331,2,24,1,35.2667
331,2,24,1,35.0269
331,2,24,1,34.0398
331,2,24,1,34.3462
331,2,24,1,35.1320
331,2,24,0,34.7364
331,2,24,1,34.5198
331,2,24,1,34.0076
331,2,24,1,33.9361
331,2,24,1,34.7009
331,2,24,1,33.8752
331,2,24,1,34.2357
331,2,24,1,34.5787
331,2,24,1,34.2401
331,2,24,1,35.1513
331,2,24,1,35.2971
331,2,24,1,35.2011
331,2,25,1,35.1609
331,2,25,1,32.4748
331,2,25,1,34.1172
331,2,25,1,34.2985
331,2,25,1,31.8445
331,2,25,1,33.0344
331,2,25,1,33.0487
331,2,25,1,34.1722
331,2,25,1,33.9681
331,2,25,1,33.2394
331,2,25,1,34.8670
331,2,25,1,34.9604
331,2,25,1,34.3545
331,2,25,1,33.5941
331,2,25,1,33.3095
331,2,25,1,33.9842
331,2,25,1,35.0613
331,2,25,1,33.5867
331,2,25,1,33.5586
331,2,25,1,34.2419
331,2,25,1,33.5819
331,2,25,1,33.6317
331,2,25,1,33.5262
331,2,25,1,34.0837
331,2,25,1,33.1509
331,2,25,1,33.5640
331,2,25,1,33.2448
331,2,25,1,33.9110
331,2,25,1,33.1214
331,2,25,1,33.0899
331,2,25,0,33.3579
331,2,25,1,34.8318
331,2,25,1,33.9288
331,2,25,1,32.5923
331,2,25,1,33.4454
331,2,25,1,33.8016
331,2,25,1,33.2795
331,2,25,0,34.5358
331,2,25,1,33.4296
331,2,25,1,32.3486
331,2,25,1,32.8261
331,2,25,1,35.5565
331,2,25,1,32.6646
331,2,25,1,32.9652
331,2,25,1,33.7726
331,2,25,1,33.0384
331,2,25,1,34.0377
331,2,25,1,33.8131
331,2,25,1,34.3122
331,2,25,1,33.6030
331,2,26,1,34.2305
331,2,26,1,33.2007
331,2,26,1,32.7315
331,2,26,1,32.6132
331,2,26,1,33.1228
331,2,26,1,33.0522
331,2,26,1,33.6485
