(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
17:42:22.757, 	1, 	2, 	24.1566, 	26.2092, 	1, 	-1.249e-14, 	3.04, 	(0.894544,-0.240755);
17:42:22.777, 	1, 	2, 	28.2979, 	26.5382, 	1, 	-1.249e-14, 	3.04, 	(0.814189,-0.251983);
17:42:22.797, 	1, 	2, 	20.0414, 	24.4345, 	1, 	-1.249e-14, 	3.04, 	(0.301638,-0.790847);
17:42:22.817, 	1, 	2, 	23.7863, 	26.0944, 	1, 	-1.249e-14, 	3.04, 	(-0.786496,-0.326482);
17:42:22.838, 	1, 	2, 	27.7358, 	26.8454, 	1, 	-1.249e-14, 	3.04, 	(-0.25181,-0.469211);
17:42:22.858, 	1, 	2, 	18.7765, 	24.3644, 	1, 	-1.249e-14, 	3.04, 	(-0.433691,0.66019);
17:42:22.878, 	1, 	2, 	23.3431, 	18.3962, 	1, 	-1.249e-14, 	3.04, 	(0.146614,-0.161034);
17:42:22.898, 	1, 	2, 	26.4201, 	25.0264, 	1, 	-1.249e-14, 	3.04, 	(-0.0086563,0.477199);
17:42:22.918, 	1, 	2, 	29.8384, 	25.4436, 	1, 	-1.249e-14, 	3.04, 	(-0.22937,0.654134);
17:42:22.939, 	1, 	2, 	23.3184, 	25.7717, 	1, 	-1.249e-14, 	3.04, 	(0.586875,0.635155);
17:42:22.958, 	1, 	2, 	27.5089, 	17.969, 	1, 	-1.249e-14, 	3.04, 	(-0.0750574,-0.184922);
17:42:22.978, 	1, 	2, 	27.6158, 	24.909, 	1, 	-1.249e-14, 	3.04, 	(-0.344622,0.722197);
17:42:22.999, 	1, 	2, 	23.0034, 	25.4555, 	1, 	-1.249e-14, 	3.04, 	(0.715916,-0.576616);
17:42:23.019, 	1, 	2, 	26.3227, 	25.0547, 	1, 	-1.249e-14, 	3.04, 	(-0.413832,0.334436);
17:42:23.039, 	1, 	2, 	27.6227, 	25.9205, 	1, 	-1.249e-14, 	3.04, 	(-0.0201138,-0.835142);
17:42:23.059, 	1, 	2, 	26.941, 	25.4206, 	1, 	-1.249e-14, 	3.04, 	(0.633564,-0.333475);
17:42:23.079, 	0, 	2, 	26.1088, 	13.1034, 	1, 	-1.249e-14, 	3.04, 	(-0.087486,0.0229902);
17:42:23.100, 	0, 	2, 	26.9557, 	11.2631, 	0, 	4, 	2.736, 	(-0.101565,-0.0148175);
17:42:23.112, 	1, 	1, 	27.8025, 	22.0326, 	0, 	8, 	2.128, 	(0.0133378,-1.53891);(1.69722,0.38052);(0.194892,1.01529);(-0.779578,0.690193);
17:42:23.140, 	0, 	2, 	25.3667, 	14.7112, 	0, 	8, 	2.128, 	(-0.11227,0.0740718);
17:42:23.160, 	0, 	2, 	28.5639, 	13.391, 	0, 	12, 	1.824, 	(-0.112712,0.0294442);
17:42:23.172, 	1, 	1, 	25.3423, 	20.8816, 	0, 	16, 	1.216, 	(1.03803,-0.952844);(0.726134,1.68498);(-1.44767,1.27764);(-1.7933,-0.734097);
17:42:23.200, 	0, 	2, 	24.2563, 	14.2562, 	0, 	16, 	1.216, 	(0.137225,0.0287476);
17:42:23.220, 	1, 	2, 	27.1617, 	14.5568, 	1, 	20, 	0.912, 	(0.143771,0.0656901);
17:42:23.233, 	1, 	1, 	25.2136, 	22.3008, 	0, 	20, 	0.608, 	(0.626428,-1.37741);(1.22377,1.47);(-1.21332,1.60125);(-1.83193,-0.502146);
17:42:23.261, 	1, 	2, 	23.2929, 	26.1152, 	1, 	20, 	0.608, 	(0.587749,-0.669698);
17:42:23.281, 	1, 	2, 	25.1159, 	25.7921, 	1, 	20, 	0.912, 	(0.494014,-0.00305686);
17:42:23.301, 	1, 	2, 	20.465, 	23.5896, 	1, 	20, 	1.216, 	(-0.574579,0.470359);
17:42:23.321, 	1, 	2, 	26.3025, 	25.2221, 	1, 	20, 	1.52, 	(-0.492979,0.277801);
17:42:23.341, 	1, 	2, 	24.9834, 	26.2662, 	1, 	20, 	1.824, 	(0.413969,0.321389);
17:42:23.361, 	1, 	2, 	20.2695, 	24.4505, 	1, 	20, 	2.128, 	(-0.000558706,0.853617);
17:42:23.383, 	1, 	2, 	25.9059, 	25.7548, 	1, 	20, 	2.432, 	(0.863725,-0.252933);
17:42:23.402, 	1, 	2, 	26.2107, 	25.971, 	1, 	20, 	2.736, 	(-0.862932,-0.1312);
17:42:23.422, 	1, 	2, 	25.2843, 	25.4996, 	1, 	20, 	2.736, 	(0.0923767,0.543251);
17:42:23.442, 	1, 	2, 	24.8509, 	24.5897, 	1, 	20, 	3.04, 	(-0.0447132,-0.472241);
17:42:23.463, 	1, 	2, 	24.3747, 	26.1252, 	1, 	20, 	3.04, 	(-0.147473,0.443753);
17:42:23.482, 	1, 	2, 	19.8348, 	22.1837, 	1, 	20, 	3.04, 	(0.268225,-0.442726);
17:42:23.502, 	1, 	2, 	24.7929, 	25.0401, 	1, 	20, 	3.04, 	(0.192664,-0.490984);
17:42:23.523, 	1, 	2, 	24.5631, 	25.907, 	1, 	20, 	3.04, 	(-0.22292,-0.358037);
17:42:23.543, 	1, 	2, 	24.0772, 	25.9489, 	1, 	20, 	3.04, 	(0.592732,-0.521374);
17:42:23.563, 	1, 	2, 	21.2428, 	25.3939, 	1, 	20, 	3.04, 	(0.262852,-0.776401);
17:42:23.583, 	1, 	2, 	24.3175, 	25.7251, 	1, 	16, 	3.04, 	(0.136617,0.831313);
17:42:23.603, 	1, 	2, 	25.062, 	26.3566, 	1, 	12, 	3.04, 	(0.14726,-0.356814);
17:42:23.623, 	1, 	2, 	20.6514, 	24.4743, 	1, 	12, 	3.04, 	(0.752843,-0.30724);
17:42:23.643, 	1, 	2, 	22.7704, 	26.0943, 	1, 	8, 	3.04, 	(0.83264,0.147831);
17:42:23.663, 	1, 	2, 	24.8588, 	25.9044, 	1, 	4, 	3.04, 	(-0.474334,-0.494957);
17:42:23.684, 	0, 	2, 	23.4282, 	7.62797, 	1, 	4, 	3.04, 	(-0.0391153,0.0113862);
17:42:23.704, 	0, 	2, 	22.2454, 	8.1049, 	0, 	8, 	2.736, 	(0.0168197,-0.0228569);
17:42:23.716, 	1, 	1, 	22.925, 	19.3964, 	0, 	8, 	2.128, 	(0.912123,0.704516);(-1.26447,0.268542);(-0.123744,-0.466856);(0.482988,-0.00704176);
17:42:23.736, 	1, 	1, 	23.6899, 	17.7533, 	0, 	8, 	1.824, 	(-1.42733,0.00818036);(1.16805,-1.32985);(0.789655,0.862163);(-0.916645,0.579189);
17:42:23.764, 	1, 	2, 	21.9596, 	19.573, 	1, 	8, 	1.824, 	(0.0580304,0.164594);
17:42:23.784, 	1, 	2, 	23.2376, 	20.9876, 	1, 	8, 	1.824, 	(0.026763,0.116105);
17:42:23.804, 	1, 	2, 	22.5025, 	20.1936, 	1, 	8, 	1.824, 	(0.0929466,-0.0806078);
17:42:23.829, 	1, 	2, 	21.1996, 	25.786, 	1, 	8, 	1.824, 	(-0.270978,-0.705137);
17:42:23.845, 	1, 	2, 	21.4454, 	25.6115, 	1, 	8, 	1.824, 	(-0.088556,0.421925);
17:42:23.865, 	1, 	2, 	18.6607, 	19.1208, 	1, 	8, 	1.824, 	(0.185934,-0.0957818);
17:42:23.885, 	1, 	2, 	21.727, 	25.3171, 	1, 	8, 	2.128, 	(-0.221018,-0.459856);
17:42:23.905, 	1, 	2, 	20.4631, 	25.2695, 	1, 	8, 	2.432, 	(-0.278149,0.587276);
17:42:23.926, 	1, 	2, 	21.2346, 	25.3167, 	1, 	8, 	2.736, 	(0.634019,0.342897);
17:42:23.946, 	1, 	2, 	21.1597, 	25.708, 	1, 	8, 	3.04, 	(0.322321,-0.50393);
17:42:23.966, 	1, 	2, 	21.1866, 	25.5832, 	1, 	8, 	3.04, 	(0.213703,0.426232);
17:42:24.006, 	1, 	2, 	18.0314, 	25.9616, 	1, 	8, 	3.04, 	(-0.125832,-0.714726);
17:42:24.032, 	1, 	2, 	21.0484, 	25.6387, 	1, 	8, 	3.04, 	(-0.173622,-0.459174);
17:42:24.046, 	1, 	2, 	21.0741, 	26.0339, 	1, 	8, 	3.04, 	(-0.481174,0.515693);
17:42:24.066, 	1, 	2, 	18.4065, 	25.1942, 	1, 	8, 	3.04, 	(0.273888,0.720121);
17:42:24.087, 	1, 	2, 	18.2834, 	25.0667, 	1, 	8, 	3.04, 	(-0.151969,-0.71004);
17:42:24.107, 	1, 	2, 	19.0691, 	25.034, 	1, 	8, 	3.04, 	(-0.50999,0.422355);
17:42:24.133, 	1, 	2, 	17.7943, 	24.7067, 	1, 	8, 	3.04, 	(-0.279545,-0.517018);
17:42:24.148, 	1, 	2, 	17.6793, 	25.537, 	1, 	8, 	3.04, 	(-0.314598,0.304343);
17:42:24.167, 	1, 	2, 	16.6642, 	25.1752, 	1, 	8, 	3.04, 	(0.101554,0.602866);
17:42:24.187, 	1, 	2, 	16.9392, 	25.3425, 	1, 	8, 	3.04, 	(-0.135489,-0.525498);
17:42:24.208, 	1, 	2, 	16.9653, 	25.9351, 	1, 	4, 	3.04, 	(-0.650282,0.0296201);
17:42:24.248, 	1, 	2, 	16.2333, 	18.8057, 	1, 	-1.249e-14, 	3.04, 	(-0.218644,-0.0827263);
17:42:24.288, 	1, 	2, 	16.5732, 	25.4835, 	1, 	-1.249e-14, 	3.04, 	(-0.106539,0.346563);
17:42:24.329, 	1, 	2, 	16.6791, 	24.7872, 	1, 	-1.249e-14, 	3.04, 	(-0.204125,0.451649);
17:42:24.394, 	0, 	2, 	0.0230387, 	0.313654, 	1, 	-1.249e-14, 	3.04, 	(-0.00321837,0.0177855);
17:42:24.412, 	0, 	1, 	14.2251, 	10.6659, 	0, 	4, 	2.736, 	(2.46659,-0.316877);(0.350529,0.141038);(-0.303064,0.820355);(-0.347222,-0.575372);
17:42:24.501, 	0, 	2, 	14.8402, 	1.02587, 	0, 	8, 	2.432, 	(0.0590832,0.312502);
17:42:24.520, 	1, 	1, 	15.0651, 	11.4893, 	0, 	12, 	1.824, 	(0.344344,1.07397);(-0.508545,-1.57204);(1.35984,0.516276);(-1.16848,0.638118);
17:42:24.580, 	1, 	2, 	14.3495, 	24.8925, 	1, 	12, 	1.824, 	(-0.605531,0.276);
17:42:24.600, 	1, 	2, 	14.6843, 	24.3754, 	1, 	12, 	1.824, 	(-0.0174782,0.631449);
17:42:24.621, 	1, 	2, 	14.4176, 	24.2618, 	1, 	12, 	1.824, 	(-0.648966,-0.135544);
17:42:24.641, 	1, 	2, 	14.1122, 	24.2618, 	1, 	12, 	1.824, 	(-0.648966,-0.135544);
17:42:24.661, 	1, 	2, 	16.1495, 	21.3931, 	1, 	12, 	1.824, 	(0.421707,0.174638);
17:42:24.682, 	1, 	2, 	12.394, 	18.318, 	1, 	12, 	1.824, 	(0.370915,0.12832);
17:42:24.702, 	1, 	2, 	13.8419, 	20.1672, 	1, 	12, 	2.128, 	(0.44482,0.196571);
