(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:38:46.083, 	1, 	2, 	19.7346, 	21.9833, 	1, 	-1.38778e-15, 	3.04, 	(0.277458,0.0351749);
15:38:46.103, 	1, 	2, 	20.6241, 	21.0461, 	1, 	-1.38778e-15, 	3.04, 	(0.191153,0.132247);
15:38:46.123, 	1, 	2, 	19.8713, 	19.5743, 	1, 	-1.38778e-15, 	3.04, 	(-0.2224,-0.157893);
15:38:46.143, 	1, 	2, 	19.7441, 	21.2068, 	1, 	-1.38778e-15, 	3.04, 	(0.254266,-0.0208017);
15:38:46.172, 	1, 	2, 	19.1313, 	20.8441, 	1, 	-1.38778e-15, 	3.04, 	(0.0697056,-0.239167);
15:38:46.184, 	1, 	2, 	18.6412, 	19.7901, 	1, 	-1.38778e-15, 	3.04, 	(-0.0840546,0.108421);
15:38:46.204, 	1, 	2, 	17.4714, 	18.4825, 	1, 	-1.38778e-15, 	3.04, 	(-0.157737,0.140873);
15:38:46.224, 	1, 	2, 	17.9479, 	20.8805, 	1, 	-1.38778e-15, 	3.04, 	(-0.141826,-0.0206774);
15:38:46.244, 	0, 	2, 	17.3281, 	12.2817, 	1, 	-1.38778e-15, 	3.04, 	(-0.0154088,-0.060955);
15:38:46.271, 	1, 	2, 	17.6259, 	19.9859, 	1, 	4, 	2.736, 	(0.267329,-0.0489468);
15:38:46.283, 	1, 	1, 	17.1068, 	12.4304, 	0, 	4, 	2.432, 	(0.0860442,-0.168528);(-0.144858,-0.383575);(-0.464287,0.501029);(0.687383,0.0139415);
15:38:46.305, 	1, 	2, 	16.6663, 	17.4258, 	1, 	4, 	2.432, 	(0.19155,0.00557693);
15:38:46.325, 	1, 	2, 	15.5831, 	17.8939, 	1, 	4, 	2.432, 	(0.171721,-0.036065);
15:38:46.345, 	1, 	2, 	17.4051, 	19.1654, 	1, 	4, 	2.432, 	(-0.013093,-0.223163);
15:38:46.370, 	1, 	2, 	17.1593, 	19.2437, 	1, 	4, 	2.432, 	(-0.162607,0.111215);
15:38:46.385, 	1, 	2, 	14.4899, 	15.9164, 	1, 	4, 	2.432, 	(0.111625,-0.0526277);
15:38:46.406, 	0, 	2, 	15.8519, 	5.30367, 	1, 	4, 	2.432, 	(0.0345159,0.0269996);
15:38:46.425, 	1, 	2, 	17.8564, 	18.4639, 	1, 	8, 	2.128, 	(-0.11247,-0.0259848);
15:38:46.447, 	1, 	2, 	12.3534, 	15.6936, 	1, 	8, 	2.432, 	(0.0337029,0.131385);
15:38:46.479, 	1, 	2, 	14.8706, 	17.7144, 	1, 	8, 	2.432, 	(0.143914,-0.0513214);
15:38:46.489, 	1, 	2, 	13.9228, 	18.9278, 	1, 	8, 	2.736, 	(-0.0629144,0.21681);
15:38:46.506, 	1, 	2, 	15.9769, 	15.6019, 	1, 	8, 	2.736, 	(-0.140942,-0.0311387);
15:38:46.526, 	1, 	2, 	15.8228, 	14.8846, 	1, 	8, 	2.736, 	(0.0463294,-0.11515);
15:38:46.570, 	0, 	2, 	17.5687, 	15.6208, 	1, 	8, 	2.736, 	(-0.0959008,0.0868953);
15:38:46.570, 	0, 	2, 	12.4223, 	2.46416, 	0, 	12, 	2.432, 	(0.00187565,0.0428574);
15:38:46.587, 	1, 	2, 	14.4485, 	21.4371, 	1, 	16, 	2.128, 	(-0.108438,0.185233);
15:38:46.607, 	1, 	2, 	16.8382, 	19.6979, 	1, 	16, 	2.432, 	(0.130757,0.276182);
15:38:46.670, 	1, 	2, 	18.3693, 	22.2282, 	1, 	16, 	2.432, 	(-0.272981,0.0415587);
15:38:46.670, 	1, 	2, 	11.9394, 	15.5445, 	1, 	16, 	2.432, 	(-0.100329,-0.0899262);
15:38:46.688, 	1, 	2, 	16.1561, 	19.3432, 	1, 	16, 	2.432, 	(0.195488,-0.212818);
15:38:46.708, 	1, 	2, 	10.4241, 	17.5157, 	1, 	16, 	2.432, 	(0.144152,0.00224416);
15:38:46.728, 	0, 	2, 	11.6582, 	10.3208, 	1, 	16, 	2.432, 	(-0.00235618,-0.0541639);
15:38:46.770, 	0, 	2, 	14.9292, 	14.3098, 	0, 	20, 	2.128, 	(0.0871063,-0.0824641);
15:38:46.770, 	1, 	1, 	14.7039, 	9.89851, 	0, 	20, 	1.824, 	(0.436415,-0.151047);(-0.343436,-0.309966);(-0.0592793,0.280105);(0.11283,-0.0268053);
15:38:46.786, 	1, 	1, 	15.6038, 	12.5092, 	0, 	20, 	1.824, 	(0.339533,-0.304373);(-0.435606,-0.148864);(0.0639022,0.25516);(0.0564177,-0.0589438);
15:38:46.809, 	0, 	2, 	13.5725, 	12.4929, 	0, 	20, 	1.824, 	(-0.0594759,-0.0363172);
15:38:46.829, 	1, 	2, 	7.77826, 	12.8461, 	1, 	24, 	1.52, 	(-0.00340067,0.0504248);
15:38:46.846, 	1, 	1, 	12.2032, 	12.0074, 	0, 	24, 	1.216, 	(0.0886786,0.0198928);(-0.169254,-0.382392);(-0.0845372,0.446206);(0.347816,-0.36767);
15:38:46.869, 	1, 	2, 	18.2943, 	20.959, 	1, 	24, 	1.216, 	(-0.285625,-0.0683419);
15:38:46.889, 	0, 	2, 	12.8288, 	12.8168, 	1, 	24, 	1.216, 	(0.0507744,0.0458292);
15:38:46.909, 	1, 	2, 	18.2345, 	21.7112, 	1, 	28, 	0.912, 	(0.0538118,-0.235672);
15:38:46.930, 	1, 	2, 	15.1858, 	14.7956, 	1, 	24, 	1.216, 	(-0.113803,0.00531152);
15:38:46.969, 	1, 	2, 	17.0796, 	16.6782, 	1, 	24, 	1.52, 	(-0.10887,0.108483);
15:38:46.970, 	1, 	2, 	13.0494, 	13.2801, 	1, 	24, 	1.824, 	(0.0769642,-0.0672527);
15:38:46.990, 	1, 	2, 	15.7187, 	19.0913, 	1, 	24, 	2.128, 	(-0.2524,-0.179173);
15:38:47.030, 	0, 	2, 	14.0002, 	12.2799, 	1, 	24, 	2.128, 	(-0.0156528,-0.0754368);
15:38:47.071, 	1, 	2, 	15.8886, 	16.8033, 	1, 	28, 	2.128, 	(0.0304852,0.142753);
15:38:47.071, 	0, 	1, 	10.7121, 	5.64741, 	1, 	28, 	2.128, 	(0.0644024,0.0573893);(0.172505,-0.126096);(-0.294336,-0.0319614);(0.255004,0.226305);
15:38:47.088, 	0, 	1, 	11.0206, 	6.21342, 	0, 	32, 	2.128, 	(-0.19591,-0.0641785);(-0.00906365,0.0784263);(0.0310183,0.119303);(0.129799,-0.159969);
15:38:47.108, 	0, 	1, 	14.386, 	13.7081, 	0, 	32, 	1.824, 	(-0.264394,-0.0208068);(0.0788191,0.22797);(0.0242437,-0.142824);(0.234737,0.000396042);
15:38:47.128, 	1, 	1, 	14.4096, 	13.5411, 	0, 	32, 	1.52, 	(0.212809,-0.265302);(-0.293487,-0.172187);(-0.0302662,0.239689);(0.158319,-0.0369553);
15:38:47.170, 	1, 	1, 	13.4802, 	16.2527, 	0, 	32, 	1.216, 	(-0.145491,-0.164226);(-0.203341,0.173953);(0.251037,0.0756201);(-0.0855875,-0.229154);
15:38:47.172, 	1, 	2, 	16.285, 	19.2127, 	1, 	32, 	1.216, 	(-0.0337949,-0.166942);
15:38:47.192, 	1, 	2, 	15.78, 	16.6793, 	1, 	32, 	1.216, 	(0.117606,0.110374);
15:38:47.212, 	0, 	2, 	14.9885, 	9.77694, 	1, 	32, 	1.216, 	(0.00195002,-0.0580486);
15:38:47.232, 	0, 	2, 	13.8217, 	8.79696, 	0, 	36, 	0.912, 	(0.0277307,-0.00155431);
15:38:47.271, 	1, 	1, 	15.232, 	16.3629, 	0, 	36, 	0.608, 	(-0.352472,0.0410337);(-0.0155604,0.358238);(0.242774,-0.0436687);(-0.0795102,-0.214386);
15:38:47.271, 	1, 	1, 	16.6623, 	12.7169, 	0, 	32, 	0.608, 	(-0.179951,-0.279321);(-0.385703,0.192582);(0.281184,0.258128);(0.123615,-0.239549);
15:38:47.293, 	1, 	2, 	13.6488, 	15.7952, 	1, 	32, 	0.912, 	(-0.120273,-0.0485281);
15:38:47.313, 	1, 	2, 	13.8998, 	14.8971, 	1, 	32, 	1.216, 	(-0.0750423,-0.105463);
15:38:47.333, 	1, 	2, 	12.7686, 	13.9547, 	1, 	28, 	1.52, 	(0.0866396,0.0347671);
15:38:47.372, 	0, 	2, 	12.9321, 	15.0294, 	1, 	28, 	1.52, 	(-0.057678,-0.0115403);
15:38:47.373, 	1, 	2, 	15.6589, 	19.3568, 	1, 	32, 	1.52, 	(0.162318,0.0235689);
15:38:47.393, 	1, 	2, 	17.1421, 	18.5591, 	1, 	32, 	1.52, 	(-0.191064,-0.0957265);
15:38:47.413, 	1, 	2, 	17.3635, 	16.9434, 	1, 	28, 	1.824, 	(-0.0326455,0.160786);
15:38:47.433, 	1, 	2, 	13.4282, 	16.5657, 	1, 	28, 	2.128, 	(0.0570267,-0.0159187);
15:38:47.470, 	1, 	2, 	15.7477, 	18.6023, 	1, 	28, 	2.432, 	(-0.0523742,-0.200438);
15:38:47.474, 	1, 	2, 	16.2562, 	17.9172, 	1, 	28, 	2.736, 	(-0.051447,-0.178286);
15:38:47.496, 	1, 	2, 	15.7896, 	17.1895, 	1, 	28, 	2.736, 	(-0.0481846,-0.185211);
15:38:47.514, 	1, 	2, 	17.653, 	19.9318, 	1, 	28, 	2.736, 	(0.25157,0.0257954);
15:38:47.534, 	1, 	2, 	18.9009, 	19.1377, 	1, 	24, 	2.736, 	(-0.198537,-0.130799);
15:38:47.581, 	1, 	2, 	19.3558, 	19.1094, 	1, 	24, 	3.04, 	(-0.117975,0.000405423);
15:38:47.581, 	0, 	2, 	18.1487, 	-0.908672, 	1, 	24, 	3.04, 	(0.0022267,0.00854029);
15:38:47.595, 	0, 	2, 	20.2476, 	5.30895, 	0, 	24, 	2.736, 	(0.00473894,-0.0101898);
15:38:47.610, 	1, 	1, 	19.6955, 	14.8926, 	0, 	20, 	2.128, 	(-0.353781,-0.186257);(-0.410093,0.21021);(0.250997,0.685209);(0.54896,-0.508777);
15:38:47.630, 	1, 	1, 	21.2273, 	16.1938, 	0, 	20, 	1.824, 	(0.49848,0.129055);(0.244808,-0.495943);(-0.310965,-0.146047);(-0.0987952,0.337988);
15:38:47.672, 	1, 	2, 	19.7256, 	20.2666, 	1, 	20, 	1.824, 	(-0.102088,0.303562);
15:38:47.676, 	0, 	2, 	20.7464, 	16.2779, 	1, 	20, 	1.824, 	(0.0709617,0.0412492);
15:38:47.696, 	0, 	2, 	21.986, 	10.4735, 	0, 	24, 	1.52, 	(-0.0340609,-0.0345161);
15:38:47.711, 	1, 	1, 	22.5505, 	17.5013, 	0, 	24, 	0.912, 	(-0.0765974,-0.602152);(-0.720575,-0.282063);(-0.23381,0.704836);(0.703426,0.134159);
15:38:47.731, 	1, 	1, 	23.0432, 	20.8632, 	0, 	20, 	0.608, 	(0.693815,-0.123926);(0.249853,-0.746276);(-0.578865,-0.213367);(-0.175776,0.630627);
15:38:47.771, 	1, 	2, 	23.3639, 	22.165, 	1, 	20, 	0.608, 	(-0.0279197,0.354029);
15:38:47.778, 	1, 	2, 	25.3041, 	23.0519, 	1, 	20, 	0.912, 	(0.283607,-0.126678);
15:38:47.796, 	1, 	2, 	22.236, 	19.4751, 	1, 	20, 	1.216, 	(-0.246987,0.0668961);
15:38:47.817, 	1, 	2, 	18.8017, 	19.5826, 	1, 	20, 	1.52, 	(-0.217394,0.148197);
15:38:47.837, 	1, 	2, 	20.4668, 	22.8023, 	1, 	20, 	1.824, 	(-0.0840865,-0.420692);
15:38:47.870, 	1, 	2, 	23.4396, 	24.3174, 	1, 	16, 	1.824, 	(0.28077,-0.373374);
15:38:47.877, 	1, 	2, 	24.5101, 	24.1073, 	1, 	16, 	2.128, 	(-0.45364,0.154402);
15:38:47.898, 	1, 	2, 	20.2209, 	20.3461, 	1, 	16, 	2.432, 	(-0.176171,-0.250316);
15:38:47.918, 	1, 	2, 	25.6307, 	22.5659, 	1, 	16, 	2.736, 	(-0.249977,0.0749289);
15:38:47.938, 	1, 	2, 	25.3452, 	21.6627, 	1, 	16, 	3.04, 	(0.192328,-0.0958735);
15:38:47.970, 	1, 	2, 	28.427, 	24.6991, 	1, 	16, 	3.04, 	(-0.458377,-0.299885);
15:38:47.978, 	1, 	2, 	26.375, 	23.9548, 	1, 	16, 	3.04, 	(0.0907288,0.470322);
15:38:47.998, 	1, 	2, 	26.3515, 	25.1834, 	1, 	16, 	3.04, 	(0.567268,0.252699);
15:38:48.018, 	1, 	2, 	28.4221, 	24.8718, 	1, 	16, 	3.04, 	(0.426765,0.388877);
15:38:48.038, 	1, 	2, 	22.1672, 	24.8718, 	1, 	16, 	3.04, 	(0.426765,0.388877);
15:38:48.070, 	1, 	2, 	27.8103, 	23.0202, 	1, 	16, 	3.04, 	(-0.148608,-0.173756);
