 NEW RECORD - 08-21-2023 18:30:49, 	peak_power,	 snr_est,	 range,	 angle
18:52:21.274, 	3520.15, 	33.4974, 	3.15616, 	4.03194
18:52:21.321, 	2953.43, 	35.72, 	3.00587, 	3.13493
18:52:21.321, 	2953.43, 	35.72, 	3.00587, 	3.13493
18:52:21.374, 	2484.56, 	33.545, 	4.80939, 	2.23869
18:52:21.374, 	2484.56, 	33.545, 	4.80939, 	2.23869
18:52:21.421, 	2337.55, 	34.4529, 	4.6591, 	2.23869
18:52:21.421, 	2337.55, 	34.4529, 	4.6591, 	2.23869
18:52:21.421, 	2337.55, 	34.4529, 	4.6591, 	2.23869
18:52:21.522, 	1662.79, 	29.8668, 	3.90763, 	30.5182
18:52:21.522, 	1662.79, 	29.8668, 	3.90763, 	30.5182
18:52:21.522, 	1662.79, 	29.8668, 	3.90763, 	30.5182
18:52:21.622, 	5448.59, 	37.6868, 	76.8, 	23.4805
18:52:21.622, 	5448.59, 	37.6868, 	76.8, 	23.4805
18:52:21.722, 	6588.26, 	38.3217, 	76.8, 	22.508
18:52:21.722, 	6588.26, 	38.3217, 	76.8, 	22.508
18:52:21.722, 	6588.26, 	38.3217, 	76.8, 	22.508
18:52:21.822, 	6175.74, 	36.717, 	76.8, 	21.5423
18:52:21.822, 	6175.74, 	36.717, 	76.8, 	21.5423
18:52:21.822, 	6175.74, 	36.717, 	76.8, 	21.5423
18:52:21.922, 	5634.92, 	36.1856, 	76.8, 	21.5423
18:52:21.922, 	5634.92, 	36.1856, 	76.8, 	21.5423
18:52:21.922, 	5634.92, 	36.1856, 	76.8, 	21.5423
18:52:22.022, 	5641.24, 	37.1478, 	76.8, 	21.5423
18:52:22.022, 	5641.24, 	37.1478, 	76.8, 	21.5423
18:52:22.022, 	5641.24, 	37.1478, 	76.8, 	21.5423
18:52:22.122, 	6051.45, 	36.3736, 	76.8, 	21.5423
18:52:22.122, 	6051.45, 	36.3736, 	76.8, 	21.5423
18:52:22.122, 	6051.45, 	36.3736, 	76.8, 	21.5423
18:52:22.222, 	5655.43, 	37.8266, 	76.8, 	21.5423
18:52:22.222, 	5655.43, 	37.8266, 	76.8, 	21.5423
18:52:22.222, 	5655.43, 	37.8266, 	76.8, 	21.5423
18:52:22.322, 	5804.82, 	36.819, 	76.8, 	21.5423
18:52:22.322, 	5804.82, 	36.819, 	76.8, 	21.5423
18:52:22.322, 	5804.82, 	36.819, 	76.8, 	21.5423
18:52:22.422, 	5879.27, 	38.1417, 	76.8, 	21.5423
18:52:22.422, 	5879.27, 	38.1417, 	76.8, 	21.5423
18:52:22.422, 	5879.27, 	38.1417, 	76.8, 	21.5423
18:52:22.422, 	5879.27, 	38.1417, 	76.8, 	21.5423
18:52:22.577, 	1445.21, 	30.6822, 	3.45675, 	5.82915
18:52:22.577, 	1445.21, 	30.6822, 	3.45675, 	5.82915
18:52:22.622, 	1323.45, 	33.4264, 	3.30646, 	5.82915
18:52:22.622, 	1323.45, 	33.4264, 	3.30646, 	5.82915
18:52:22.677, 	1324.25, 	31.9795, 	3.45675, 	4.92994
18:52:22.722, 	754.236, 	28.9869, 	3.30646, 	3.13493
18:52:22.722, 	754.236, 	28.9869, 	3.30646, 	3.13493
18:52:22.777, 	989.792, 	31.59, 	3.60704, 	8.53639
18:52:22.777, 	989.792, 	31.59, 	3.60704, 	8.53639
18:52:22.822, 	1372.81, 	37.5245, 	3.60704, 	8.53639
18:52:22.822, 	1372.81, 	37.5245, 	3.60704, 	8.53639
18:52:22.877, 	1489, 	32.3589, 	3.60704, 	8.53639
18:52:22.877, 	1489.0, 	32.3589, 	3.60704, 	8.53639
18:52:22.922, 	2057.27, 	31.6803, 	3.60704, 	8.53639
18:52:22.922, 	2057.27, 	31.6803, 	3.60704, 	8.53639
18:52:22.977, 	1465.01, 	30.0533, 	3.60704, 	9.44278
18:52:22.977, 	1465.01, 	30.0533, 	3.60704, 	9.44278
18:52:23.022, 	513.931, 	28.8759, 	3.00587, 	4.92994
18:52:23.022, 	513.931, 	28.8759, 	3.00587, 	4.92994
18:52:23.077, 	702.855, 	27.0043, 	3.60704, 	6.72981
18:52:23.077, 	702.855, 	27.0043, 	3.60704, 	6.72981
18:52:23.122, 	561.859, 	29.5707, 	3.45675, 	6.72981
18:52:23.122, 	561.859, 	29.5707, 	3.45675, 	6.72981
18:52:23.178, 	789.603, 	28.0577, 	3.15616, 	5.82915
18:52:23.178, 	789.603, 	28.0577, 	3.15616, 	5.82915
18:52:23.223, 	845.036, 	34.4408, 	3.15616, 	6.72981
18:52:23.223, 	845.036, 	34.4408, 	3.15616, 	6.72981
18:52:23.278, 	815.891, 	29.5276, 	3.15616, 	7.63215
18:52:23.278, 	815.891, 	29.5276, 	3.15616, 	7.63215
18:52:23.323, 	1107.48, 	27.5488, 	3.45675, 	8.53639
18:52:23.323, 	1107.48, 	27.5488, 	3.45675, 	8.53639
18:52:23.378, 	1326.92, 	29.5094, 	3.30646, 	8.53639
18:52:23.378, 	1326.92, 	29.5094, 	3.30646, 	8.53639
18:52:23.423, 	1622.13, 	31.9375, 	3.30646, 	8.53639
18:52:23.423, 	1622.13, 	31.9375, 	3.30646, 	8.53639
18:52:23.423, 	1622.13, 	31.9375, 	3.30646, 	8.53639
18:52:23.523, 	2094.39, 	36.4271, 	4.50881, 	4.92994
18:52:23.523, 	2094.39, 	36.4271, 	4.50881, 	4.92994
18:52:23.623, 	2466.37, 	33.635, 	4.20822, 	1.34299
18:52:23.623, 	2466.37, 	33.635, 	4.20822, 	1.34299
18:52:23.623, 	2466.37, 	33.635, 	4.20822, 	1.34299
18:52:23.723, 	1761.08, 	28.4796, 	4.35851, 	1.34299
18:52:23.723, 	1761.08, 	28.4796, 	4.35851, 	1.34299
18:52:23.723, 	1761.08, 	28.4796, 	4.35851, 	1.34299
18:52:23.823, 	1902.71, 	29.1319, 	4.20822, 	-0.447628
18:52:23.823, 	1902.71, 	29.1319, 	4.20822, 	-0.447628
18:52:23.823, 	1902.71, 	29.1319, 	4.20822, 	-0.447628
18:52:23.923, 	1924.67, 	30.1789, 	4.05793, 	-1.34299
18:52:23.923, 	1924.67, 	30.1789, 	4.05793, 	-1.34299
18:52:23.923, 	1924.67, 	30.1789, 	4.05793, 	-1.34299
18:52:24.023, 	1950.36, 	30.6167, 	3.60704, 	34.772
18:52:24.023, 	1950.36, 	30.6167, 	3.60704, 	34.772
18:52:24.023, 	1950.36, 	30.6167, 	3.60704, 	34.772
18:52:24.123, 	3727.93, 	33.7033, 	76.8, 	24.4603
18:52:24.123, 	3727.93, 	33.7033, 	76.8, 	24.4603
18:52:24.123, 	3727.93, 	33.7033, 	76.8, 	24.4603
18:52:24.223, 	6349.65, 	39.8764, 	76.8, 	22.508
18:52:24.223, 	6349.65, 	39.8764, 	76.8, 	22.508
18:52:24.223, 	6349.65, 	39.8764, 	76.8, 	22.508
18:52:24.324, 	5931.49, 	37.5721, 	76.8, 	22.508
18:52:24.324, 	5931.49, 	37.5721, 	76.8, 	22.508
18:52:24.324, 	5931.49, 	37.5721, 	76.8, 	22.508
18:52:24.424, 	6009.56, 	35.8772, 	76.8, 	22.508
18:52:24.424, 	6009.56, 	35.8772, 	76.8, 	22.508
18:52:24.424, 	6009.56, 	35.8772, 	76.8, 	22.508
18:52:24.424, 	6009.56, 	35.8772, 	76.8, 	22.508
18:52:24.581, 	2422.96, 	35.571, 	3.30646, 	9.44278
18:52:24.624, 	2452.68, 	32.4571, 	3.30646, 	10.3516
18:52:24.624, 	2452.68, 	32.4571, 	3.30646, 	10.3516
18:52:24.624, 	2452.68, 	32.4571, 	3.30646, 	10.3516
18:52:24.681, 	2809, 	38.2934, 	3.30646, 	10.3516
18:52:24.724, 	2762.92, 	34.878, 	3.15616, 	11.263
18:52:24.724, 	2762.92, 	34.878, 	3.15616, 	11.263
18:52:24.781, 	2765.26, 	32.5309, 	3.15616, 	11.263
18:52:24.781, 	2765.26, 	32.5309, 	3.15616, 	11.263
18:52:24.824, 	2267.68, 	37.1869, 	3.15616, 	11.263
18:52:24.824, 	2267.68, 	37.1869, 	3.15616, 	11.263
18:52:24.881, 	2275.22, 	30.6012, 	3.30646, 	11.263
18:52:24.881, 	2275.22, 	30.6012, 	3.30646, 	11.263
18:52:24.924, 	2775.46, 	33.0366, 	3.30646, 	12.1773
18:52:24.924, 	2775.46, 	33.0366, 	3.30646, 	12.1773
18:52:24.981, 	2531.42, 	35.173, 	3.30646, 	12.1773
18:52:24.981, 	2531.42, 	35.173, 	3.30646, 	12.1773
18:52:25.024, 	2173.94, 	33.5686, 	3.30646, 	11.263
18:52:25.024, 	2173.94, 	33.5686, 	3.30646, 	11.263
18:52:25.082, 	2112.5, 	33.8405, 	3.15616, 	11.263
18:52:25.082, 	2112.5, 	33.8405, 	3.15616, 	11.263
18:52:25.124, 	1928.83, 	33.7638, 	3.15616, 	11.263
18:52:25.124, 	1928.83, 	33.7638, 	3.15616, 	11.263
18:52:25.182, 	3227.66, 	34.0217, 	3.30646, 	13.0948
18:52:25.182, 	3227.66, 	34.0217, 	3.30646, 	13.0948
18:52:25.224, 	2783.89, 	30.3455, 	3.30646, 	13.0948
18:52:25.224, 	2783.89, 	30.3455, 	3.30646, 	13.0948
18:52:25.282, 	2183.93, 	33.3241, 	3.30646, 	12.1773
18:52:25.282, 	2183.93, 	33.3241, 	3.30646, 	12.1773
18:52:25.324, 	2267.51, 	33.3977, 	3.15616, 	12.1773
18:52:25.324, 	2267.51, 	33.3977, 	3.15616, 	12.1773
18:52:25.382, 	2542.22, 	35.8878, 	3.15616, 	13.0948
18:52:25.382, 	2542.22, 	35.8878, 	3.15616, 	13.0948
18:52:25.424, 	2658.06, 	31.8587, 	3.30646, 	13.0948
18:52:25.424, 	2658.06, 	31.8587, 	3.30646, 	13.0948
18:52:25.424, 	2658.06, 	31.8587, 	3.30646, 	13.0948
18:52:25.524, 	1956.16, 	33.8293, 	76.6497, 	19.6296
18:52:25.524, 	1956.16, 	33.8293, 	76.6497, 	19.6296
18:52:25.625, 	5162.71, 	33.7011, 	76.8, 	21.5423
18:52:25.625, 	5162.71, 	33.7011, 	76.8, 	21.5423
18:52:25.625, 	5162.71, 	33.7011, 	76.8, 	21.5423
18:52:25.725, 	6052.36, 	36.6613, 	76.8, 	21.5423
18:52:25.725, 	6052.36, 	36.6613, 	76.8, 	21.5423
18:52:25.725, 	6052.36, 	36.6613, 	76.8, 	21.5423
18:52:25.825, 	5861.95, 	38.3766, 	76.8, 	21.5423
18:52:25.825, 	5861.95, 	38.3766, 	76.8, 	21.5423
18:52:25.825, 	5861.95, 	38.3766, 	76.8, 	21.5423
18:52:25.925, 	5973.54, 	36.5227, 	76.8, 	21.5423
18:52:25.925, 	5973.54, 	36.5227, 	76.8, 	21.5423
18:52:25.925, 	5973.54, 	36.5227, 	76.8, 	21.5423
18:52:26.025, 	5929.34, 	37.1888, 	76.8, 	21.5423
18:52:26.025, 	5929.34, 	37.1888, 	76.8, 	21.5423
18:52:26.025, 	5929.34, 	37.1888, 	76.8, 	21.5423
18:52:26.125, 	5761.2, 	39.1752, 	76.8, 	21.5423
18:52:26.125, 	5761.2, 	39.1752, 	76.8, 	21.5423
18:52:26.125, 	5761.2, 	39.1752, 	76.8, 	21.5423
18:52:26.225, 	5702.36, 	37.6617, 	76.8, 	21.5423
18:52:26.225, 	5702.36, 	37.6617, 	76.8, 	21.5423
18:52:26.225, 	5702.36, 	37.6617, 	76.8, 	21.5423
18:52:26.325, 	5987.32, 	39.4109, 	76.8, 	21.5423
18:52:26.325, 	5987.32, 	39.4109, 	76.8, 	21.5423
18:52:26.325, 	5987.32, 	39.4109, 	76.8, 	21.5423
18:52:26.425, 	5930.49, 	36.9896, 	76.8, 	21.5423
18:52:26.425, 	5930.49, 	36.9896, 	76.8, 	21.5423
18:52:26.425, 	5930.49, 	36.9896, 	76.8, 	21.5423
18:52:26.425, 	5930.49, 	36.9896, 	76.8, 	21.5423
18:52:26.585, 	2519.72, 	35.8425, 	3.30646, 	15.8689
18:52:26.625, 	2312.6, 	33.2357, 	3.15616, 	15.8689
18:52:26.625, 	2312.6, 	33.2357, 	3.15616, 	15.8689
18:52:26.625, 	2312.6, 	33.2357, 	3.15616, 	15.8689
18:52:26.685, 	2255.12, 	34.5584, 	3.30646, 	15.8689
18:52:26.725, 	2144.01, 	29.8597, 	3.30646, 	15.8689
18:52:26.725, 	2144.01, 	29.8597, 	3.30646, 	15.8689
18:52:26.785, 	2041.93, 	36.4403, 	3.30646, 	15.8689
18:52:26.785, 	2041.93, 	36.4403, 	3.30646, 	15.8689
18:52:26.826, 	2047.11, 	31.4647, 	3.30646, 	15.8689
18:52:26.826, 	2047.11, 	31.4647, 	3.30646, 	15.8689
18:52:26.885, 	2338.81, 	33.6669, 	3.30646, 	16.8018
18:52:26.885, 	2338.81, 	33.6669, 	3.30646, 	16.8018
18:52:26.926, 	2220.61, 	33.8854, 	3.30646, 	16.8018
18:52:26.926, 	2220.61, 	33.8854, 	3.30646, 	16.8018
18:52:26.985, 	2026.21, 	30.1073, 	3.15616, 	16.8018
18:52:26.985, 	2026.21, 	30.1073, 	3.15616, 	16.8018
18:52:27.026, 	1778.64, 	31.1626, 	3.15616, 	16.8018
18:52:27.026, 	1778.64, 	31.1626, 	3.15616, 	16.8018
18:52:27.085, 	2326.59, 	34.6818, 	3.15616, 	16.8018
18:52:27.085, 	2326.59, 	34.6818, 	3.15616, 	16.8018
18:52:27.126, 	2918.85, 	33.0651, 	3.30646, 	17.7394
18:52:27.126, 	2918.85, 	33.0651, 	3.30646, 	17.7394
18:52:27.186, 	2299.99, 	34.2683, 	3.15616, 	18.6818
18:52:27.186, 	2299.99, 	34.2683, 	3.15616, 	18.6818
18:52:27.226, 	1936.82, 	34.0807, 	3.15616, 	18.6818
18:52:27.226, 	1936.82, 	34.0807, 	3.15616, 	18.6818
18:52:27.286, 	1177.12, 	27.6035, 	3.15616, 	17.7394
18:52:27.286, 	1177.12, 	27.6035, 	3.15616, 	17.7394
18:52:27.326, 	2168.07, 	31.4293, 	3.30646, 	17.7394
18:52:27.326, 	2168.07, 	31.4293, 	3.30646, 	17.7394
18:52:27.386, 	2315.7, 	34.5498, 	3.45675, 	18.6818
18:52:27.386, 	2315.7, 	34.5498, 	3.45675, 	18.6818
18:52:27.386, 	2315.7, 	34.5498, 	3.45675, 	18.6818
18:52:27.526, 	4654.37, 	37.7433, 	76.8, 	21.5423
18:52:27.386, 	2315.7, 	34.5498, 	3.45675, 	18.6818
18:52:27.386, 	2315.7, 	34.5498, 	3.45675, 	18.6818
18:52:27.626, 	4437.11, 	37.9534, 	76.8, 	21.5423
18:52:27.626, 	4437.11, 	37.9534, 	76.8, 	21.5423
18:52:27.626, 	4437.11, 	37.9534, 	76.8, 	21.5423
18:52:27.726, 	5720.63, 	37.4737, 	76.8, 	21.5423
18:52:27.726, 	5720.63, 	37.4737, 	76.8, 	21.5423
18:52:27.726, 	5720.63, 	37.4737, 	76.8, 	21.5423
18:52:27.826, 	6079.28, 	34.9718, 	76.8, 	21.5423
18:52:27.826, 	6079.28, 	34.9718, 	76.8, 	21.5423
18:52:27.826, 	6079.28, 	34.9718, 	76.8, 	21.5423
18:52:27.926, 	6038.62, 	37.8867, 	76.8, 	21.5423
18:52:27.926, 	6038.62, 	37.8867, 	76.8, 	21.5423
18:52:27.926, 	6038.62, 	37.8867, 	76.8, 	21.5423
18:52:28.027, 	5479.12, 	37.5518, 	76.8, 	22.508
18:52:28.027, 	5479.12, 	37.5518, 	76.8, 	22.508
18:52:28.027, 	5479.12, 	37.5518, 	76.8, 	22.508
18:52:28.127, 	6379.65, 	37.0597, 	76.8, 	21.5423
18:52:28.127, 	6379.65, 	37.0597, 	76.8, 	21.5423
18:52:28.127, 	6379.65, 	37.0597, 	76.8, 	21.5423
18:52:28.227, 	5604.65, 	37.7614, 	76.8, 	21.5423
18:52:28.227, 	5604.65, 	37.7614, 	76.8, 	21.5423
18:52:28.227, 	5604.65, 	37.7614, 	76.8, 	21.5423
18:52:28.327, 	5892.16, 	37.6203, 	76.8, 	21.5423
18:52:28.327, 	5892.16, 	37.6203, 	76.8, 	21.5423
18:52:28.327, 	5892.16, 	37.6203, 	76.8, 	21.5423
18:52:28.427, 	5622.66, 	37.7793, 	76.8, 	21.5423
18:52:28.427, 	5622.66, 	37.7793, 	76.8, 	21.5423
18:52:28.427, 	5622.66, 	37.7793, 	76.8, 	21.5423
18:52:28.427, 	5622.66, 	37.7793, 	76.8, 	21.5423
18:52:28.588, 	2170.06, 	34.791, 	3.30646, 	17.7394
18:52:28.588, 	2170.06, 	34.791, 	3.30646, 	17.7394
18:52:28.588, 	2170.06, 	34.791, 	3.30646, 	17.7394
18:52:28.689, 	3024.83, 	36.7907, 	3.30646, 	18.6818
18:52:28.689, 	3024.83, 	36.7907, 	3.30646, 	18.6818
18:52:28.789, 	1769.88, 	36.7241, 	3.30646, 	16.8018
18:52:28.789, 	1769.88, 	36.7241, 	3.30646, 	16.8018
18:52:28.789, 	1769.88, 	36.7241, 	3.30646, 	16.8018
18:52:28.889, 	1765.28, 	30.9299, 	3.30646, 	17.7394
18:52:28.889, 	1765.28, 	30.9299, 	3.30646, 	17.7394
18:52:28.889, 	1765.28, 	30.9299, 	3.30646, 	17.7394
18:52:28.989, 	2744.37, 	34.4211, 	3.15616, 	18.6818
18:52:28.989, 	2744.37, 	34.4211, 	3.15616, 	18.6818
18:52:28.989, 	2744.37, 	34.4211, 	3.15616, 	18.6818
18:52:29.090, 	2010.03, 	31.1946, 	3.30646, 	17.7394
18:52:29.090, 	2010.03, 	31.1946, 	3.30646, 	17.7394
18:52:29.090, 	2010.03, 	31.1946, 	3.30646, 	17.7394
18:52:29.190, 	2515.95, 	32.3286, 	3.30646, 	17.7394
18:52:29.190, 	2515.95, 	32.3286, 	3.30646, 	17.7394
18:52:29.190, 	2515.95, 	32.3286, 	3.30646, 	17.7394
18:52:29.290, 	2227.43, 	31.9285, 	3.15616, 	17.7394
18:52:29.290, 	2227.43, 	31.9285, 	3.15616, 	17.7394
18:52:29.290, 	2227.43, 	31.9285, 	3.15616, 	17.7394
18:52:29.390, 	2440.6, 	35.1417, 	3.30646, 	17.7394
18:52:29.390, 	2440.6, 	35.1417, 	3.30646, 	17.7394
18:52:29.390, 	2440.6, 	35.1417, 	3.30646, 	17.7394
18:52:29.528, 	4401.91, 	36.0904, 	76.8, 	20.5829
18:52:29.528, 	4401.91, 	36.0904, 	76.8, 	20.5829
18:52:29.528, 	4401.91, 	36.0904, 	76.8, 	20.5829
18:52:29.628, 	5385.7, 	37.7999, 	76.8, 	21.5423
18:52:29.628, 	5385.7, 	37.7999, 	76.8, 	21.5423
18:52:29.628, 	5385.7, 	37.7999, 	76.8, 	21.5423
18:52:29.728, 	5665.43, 	35.7025, 	76.8, 	21.5423
18:52:29.728, 	5665.43, 	35.7025, 	76.8, 	21.5423
18:52:29.728, 	5665.43, 	35.7025, 	76.8, 	21.5423
18:52:29.828, 	5811.16, 	39.2541, 	76.8, 	22.508
18:52:29.828, 	5811.16, 	39.2541, 	76.8, 	22.508
18:52:29.828, 	5811.16, 	39.2541, 	76.8, 	22.508
18:52:29.928, 	6179.92, 	38.3433, 	76.8, 	21.5423
18:52:29.928, 	6179.92, 	38.3433, 	76.8, 	21.5423
18:52:29.928, 	6179.92, 	38.3433, 	76.8, 	21.5423
18:52:30.028, 	5629.78, 	37.8324, 	76.8, 	21.5423
18:52:30.028, 	5629.78, 	37.8324, 	76.8, 	21.5423
18:52:30.028, 	5629.78, 	37.8324, 	76.8, 	21.5423
18:52:30.128, 	5631.32, 	37.3857, 	76.8, 	21.5423
18:52:30.128, 	5631.32, 	37.3857, 	76.8, 	21.5423
18:52:30.128, 	5631.32, 	37.3857, 	76.8, 	21.5423
18:52:30.228, 	5826.35, 	36.4656, 	76.8, 	21.5423
18:52:30.228, 	5826.35, 	36.4656, 	76.8, 	21.5423
18:52:30.228, 	5826.35, 	36.4656, 	76.8, 	21.5423
18:52:30.329, 	5870.85, 	37.4217, 	76.8, 	21.5423
18:52:30.329, 	5870.85, 	37.4217, 	76.8, 	21.5423
18:52:30.329, 	5870.85, 	37.4217, 	76.8, 	21.5423
18:52:30.428, 	5634.54, 	37.0833, 	76.8, 	21.5423
18:52:30.428, 	5634.54, 	37.0833, 	76.8, 	21.5423
18:52:30.428, 	5634.54, 	37.0833, 	76.8, 	21.5423
18:52:30.428, 	5634.54, 	37.0833, 	76.8, 	21.5423
18:52:30.593, 	2291.87, 	34.4776, 	3.15616, 	22.508
18:52:30.593, 	2291.87, 	34.4776, 	3.15616, 	22.508
18:52:30.593, 	2291.87, 	34.4776, 	3.15616, 	22.508
18:52:30.693, 	2189.25, 	32.6032, 	3.30646, 	22.508
18:52:30.693, 	2189.25, 	32.6032, 	3.30646, 	22.508
18:52:30.793, 	2081.39, 	34.3533, 	3.15616, 	23.4805
18:52:30.793, 	2081.39, 	34.3533, 	3.15616, 	23.4805
18:52:30.793, 	2081.39, 	34.3533, 	3.15616, 	23.4805
18:52:30.893, 	2723.89, 	35.8574, 	3.15616, 	23.4805
18:52:30.893, 	2723.89, 	35.8574, 	3.15616, 	23.4805
18:52:30.893, 	2723.89, 	35.8574, 	3.15616, 	23.4805
18:52:30.993, 	1923.88, 	31.8306, 	3.30646, 	23.4805
18:52:30.993, 	1923.88, 	31.8306, 	3.30646, 	23.4805
18:52:30.993, 	1923.88, 	31.8306, 	3.30646, 	23.4805
18:52:31.094, 	1917.25, 	32.6118, 	3.15616, 	24.4603
18:52:31.094, 	1917.25, 	32.6118, 	3.15616, 	24.4603
18:52:31.094, 	1917.25, 	32.6118, 	3.15616, 	24.4603
18:52:31.194, 	1953.41, 	33.4178, 	3.15616, 	24.4603
18:52:31.194, 	1953.41, 	33.4178, 	3.15616, 	24.4603
18:52:31.194, 	1953.41, 	33.4178, 	3.15616, 	24.4603
18:52:31.294, 	2308.57, 	33.1713, 	3.15616, 	25.4477
18:52:31.294, 	2308.57, 	33.1713, 	3.15616, 	25.4477
18:52:31.294, 	2308.57, 	33.1713, 	3.15616, 	25.4477
18:52:31.394, 	2356.83, 	35.1974, 	3.15616, 	25.4477
18:52:31.394, 	2356.83, 	35.1974, 	3.15616, 	25.4477
18:52:31.394, 	2356.83, 	35.1974, 	3.15616, 	25.4477
18:52:31.529, 	2209.8, 	36.8064, 	3.15616, 	25.4477
18:52:31.529, 	2209.8, 	36.8064, 	3.15616, 	25.4477
18:52:31.529, 	2209.8, 	36.8064, 	3.15616, 	25.4477
18:52:31.629, 	2035.69, 	33.7955, 	3.15616, 	25.4477
18:52:31.629, 	2035.69, 	33.7955, 	3.15616, 	25.4477
18:52:31.629, 	2035.69, 	33.7955, 	3.15616, 	25.4477
18:52:31.730, 	1915.46, 	31.9927, 	3.15616, 	26.4433
18:52:31.730, 	1915.46, 	31.9927, 	3.15616, 	26.4433
18:52:31.730, 	1915.46, 	31.9927, 	3.15616, 	26.4433
18:52:31.830, 	1818.3, 	31.331, 	3.30646, 	26.4433
18:52:31.830, 	1818.3, 	31.331, 	3.30646, 	26.4433
18:52:31.830, 	1818.3, 	31.331, 	3.30646, 	26.4433
18:52:31.930, 	1793.99, 	35.2647, 	3.15616, 	27.4476
18:52:31.930, 	1793.99, 	35.2647, 	3.15616, 	27.4476
18:52:31.930, 	1793.99, 	35.2647, 	3.15616, 	27.4476
18:52:32.030, 	1695.03, 	31.9535, 	3.15616, 	27.4476
18:52:32.030, 	1695.03, 	31.9535, 	3.15616, 	27.4476
18:52:32.030, 	1695.03, 	31.9535, 	3.15616, 	27.4476
18:52:32.130, 	1965.75, 	34.1882, 	3.15616, 	26.4433
18:52:32.130, 	1965.75, 	34.1882, 	3.15616, 	26.4433
18:52:32.130, 	1965.75, 	34.1882, 	3.15616, 	26.4433
18:52:32.230, 	1979.93, 	33.5659, 	3.15616, 	26.4433
18:52:32.230, 	1979.93, 	33.5659, 	3.15616, 	26.4433
18:52:32.230, 	1979.93, 	33.5659, 	3.15616, 	26.4433
18:52:32.330, 	2030.71, 	33.0816, 	3.15616, 	27.4476
18:52:32.330, 	2030.71, 	33.0816, 	3.15616, 	27.4476
18:52:32.330, 	2030.71, 	33.0816, 	3.15616, 	27.4476
18:52:32.431, 	2379.6, 	33.0638, 	3.30646, 	27.4476
18:52:32.431, 	2379.6, 	33.0638, 	3.30646, 	27.4476
18:52:32.530, 	1247.75, 	32.4778, 	3.30646, 	28.4611
18:52:32.530, 	1247.75, 	32.4778, 	3.30646, 	28.4611
18:52:32.530, 	1247.75, 	32.4778, 	3.30646, 	28.4611
18:52:32.596, 	1993.68, 	32.1876, 	3.30646, 	27.4476
18:52:32.596, 	1993.68, 	32.1876, 	3.30646, 	27.4476
18:52:32.596, 	1993.68, 	32.1876, 	3.30646, 	27.4476
18:52:32.697, 	1113.14, 	28.8506, 	3.30646, 	29.4845
18:52:32.697, 	1113.14, 	28.8506, 	3.30646, 	29.4845
18:52:32.797, 	1727.97, 	31.6903, 	3.15616, 	28.4611
18:52:32.797, 	1727.97, 	31.6903, 	3.15616, 	28.4611
18:52:32.797, 	1727.97, 	31.6903, 	3.15616, 	28.4611
18:52:32.897, 	1919.28, 	37.0826, 	3.30646, 	29.4845
18:52:32.897, 	1919.28, 	37.0826, 	3.30646, 	29.4845
18:52:32.897, 	1919.28, 	37.0826, 	3.30646, 	29.4845
18:52:32.997, 	2031.97, 	32.1445, 	3.30646, 	29.4845
18:52:32.997, 	2031.97, 	32.1445, 	3.30646, 	29.4845
18:52:32.997, 	2031.97, 	32.1445, 	3.30646, 	29.4845
18:52:33.098, 	1965.61, 	33.104, 	3.30646, 	29.4845
18:52:33.098, 	1965.61, 	33.104, 	3.30646, 	29.4845
18:52:33.098, 	1965.61, 	33.104, 	3.30646, 	29.4845
18:52:33.198, 	1188.39, 	28.0634, 	3.30646, 	29.4845
18:52:33.198, 	1188.39, 	28.0634, 	3.30646, 	29.4845
18:52:33.198, 	1188.39, 	28.0634, 	3.30646, 	29.4845
18:52:33.298, 	1589.07, 	31.7168, 	3.30646, 	30.5182
18:52:33.298, 	1589.07, 	31.7168, 	3.30646, 	30.5182
18:52:33.298, 	1589.07, 	31.7168, 	3.30646, 	30.5182
18:52:33.398, 	1557.21, 	32.7, 	3.30646, 	31.5631
18:52:33.398, 	1557.21, 	32.7, 	3.30646, 	31.5631
18:52:33.398, 	1557.21, 	32.7, 	3.30646, 	31.5631
18:52:33.498, 	791.946, 	27.3274, 	3.45675, 	30.5182
18:52:33.498, 	791.946, 	27.3274, 	3.45675, 	30.5182
18:52:33.498, 	791.946, 	27.3274, 	3.45675, 	30.5182
18:52:33.631, 	1080.42, 	31.8511, 	3.30646, 	34.772
18:52:33.631, 	1080.42, 	31.8511, 	3.30646, 	34.772
18:52:33.631, 	1080.42, 	31.8511, 	3.30646, 	34.772
18:52:33.731, 	869.798, 	27.6807, 	3.45675, 	33.6892
18:52:33.731, 	869.798, 	27.6807, 	3.45675, 	33.6892
18:52:33.731, 	869.798, 	27.6807, 	3.45675, 	33.6892
18:52:33.831, 	217.916, 	27.1651, 	3.60704, 	33.6892
18:52:33.831, 	217.916, 	27.1651, 	3.60704, 	33.6892
18:52:33.831, 	217.916, 	27.1651, 	3.60704, 	33.6892
18:52:33.931, 	322.397, 	25.4998, 	3.45675, 	32.6198
18:52:33.931, 	322.397, 	25.4998, 	3.45675, 	32.6198
18:52:33.931, 	322.397, 	25.4998, 	3.45675, 	32.6198
18:52:34.031, 	607.195, 	27.36, 	3.30646, 	35.8692
18:52:34.031, 	607.195, 	27.36, 	3.30646, 	35.8692
18:52:34.031, 	607.195, 	27.36, 	3.30646, 	35.8692
